customer_id,model,saleprice,VIN,day,month,year
8968,Model C,77502.74,V4RGCRN6WTHW,18,11,2020
4261,Model D,86584.41,TH0XKN4K7SBC,18,11,2020
5738,Model R,112442.63,DRK8WXX51MVJ,18,11,2020
9731,Model D,81109.54,S39BW3NI7R6W,18,11,2020
61,Model D,82054.8,S7RUWSUHTCL1,18,11,2020
7540,Model R,108249.69,HKY28BZITTPQ,18,11,2020
4396,Model C,71478.81,NM5XB4MC5XHF,18,11,2020
3481,Model C,72774.13,2LSB5J985TF2,18,11,2020
1850,Model D,89428.75,3W6C08PXN7F4,18,11,2020
2266,Model D,88402.87,OWSGVB5W5BOE,18,11,2020
7292,Model C,76183.79,9D12QI6MED31,18,11,2020
371,Model C,78644.59,0A22DE9ZIHBK,18,11,2020
3740,Model D,83017.58,6VWF698X5FP9,18,11,2020
8687,Model C,70264.89,H6F9O4A9FT1V,18,11,2020
8575,Model D,77067.58,M73HM99ALGQM,18,11,2020
1487,Model R,106858.79,HPUN6O9FUOPY,18,11,2020
782,Model C,82474.14,2LJA6TEW15TN,19,11,2020
8642,Model C,66790.89,Q3N2ZML030WW,19,11,2020
2429,Model R,103965.83,L8RP17ROY2UM,19,11,2020
5233,Model C,82904.06,26EVZCHGR6O2,19,11,2020
955,Model R,104121.88,KAJX3XY2W1HM,19,11,2020
6418,Model D,78491.32,XMEQAF04SQUM,19,11,2020
1246,Model D,91519.5,VQSEP78E4KK5,19,11,2020
8258,Model R,103500.52,7D0F0HDENBDY,19,11,2020
8738,Model D,89070.48,U08WYU7WYHUB,19,11,2020
2641,Model R,109618.72,WDZVW7CQHA15,19,11,2020
5548,Model R,112643.15,DNSLOJHKEGXF,19,11,2020
6829,Model C,74746.61,Q75JFMIFU8WI,19,11,2020
7349,Model D,83536.89,HNZ5ZKFHNM4O,19,11,2020
1796,Model D,94360.32,PN79TTXQ4GAM,19,11,2020
4582,Model D,81874.77,WK2TGX0OWTFI,19,11,2020
8051,Model R,110256.65,HH5PXOMA1O6D,19,11,2020
4748,Model R,96374.29,BI3CIYAID1JY,19,11,2020
4813,Model D,81440.18,G9DUSSIMMCI7,20,11,2020
4780,Model D,78080.85,3K3MKKUQN0YO,20,11,2020
8969,Model R,92971.59,JEX92TN2JWAG,20,11,2020
7145,Model D,74378.93,YOS3JO3CN0OI,20,11,2020
533,Model R,109137.24,K4K68G4TE1YA,20,11,2020
812,Model C,69820.78,NWA1KV0183J1,20,11,2020
6677,Model C,71062.37,L4IHSOJBQ6DE,20,11,2020
1039,Model D,85286.22,1BSIU2URKRM8,20,11,2020
376,Model D,96288.57,BBJE3Z5PVQHI,20,11,2020
3022,Model R,110040.46,8GQPJ2KAVXGJ,20,11,2020
6728,Model C,67966.48,4G4LCTE00D1N,20,11,2020
5911,Model D,84296.63,K2C3Z4URQXA3,20,11,2020
1100,Model R,105409.1,621X6KDPIXTB,20,11,2020
1319,Model R,109923.96,GWREOYMX2TZJ,20,11,2020
4669,Model R,112252.72,K6JLO8QUJQ0U,20,11,2020
1460,Model C,78032.91,78EUR34I79IX,20,11,2020
7730,Model D,89427.06,ZXPN2S2QJGSL,20,11,2020
1285,Model C,76364.01,U0B0H7GPL158,20,11,2020
4156,Model D,76720.21,MPV6GIMC41OX,20,11,2020
9067,Model C,77679.23,VIU7D1Z2IKJR,21,11,2020
9566,Model C,66447.09,PM3F3UF17SWH,21,11,2020
5066,Model R,114578.45,8AXKAWTV76GV,21,11,2020
6100,Model R,94205.38,EC7HYF858GY6,21,11,2020
2150,Model C,75194.08,UTQCUIED5M4D,21,11,2020
1448,Model C,71106.09,ECWG256KFZN6,21,11,2020
1777,Model R,94868.57,P9IUGNPJMFEY,21,11,2020
6748,Model D,84455.17,A7OEG63R1HH6,21,11,2020
7658,Model R,118265.53,NSVOG6GIUQ36,21,11,2020
9151,Model D,76126.44,1DNWD9I6KEUM,21,11,2020
253,Model D,78514.27,V5HKNNUALSJX,21,11,2020
1390,Model R,114786.5,5YQNOR02JWU8,21,11,2020
7052,Model R,92773.58,SOK7RLUZMXCQ,21,11,2020
6973,Model D,93794.18,1VKRFWLMEH9H,21,11,2020
5449,Model D,79322.74,SP37KQ5N3GMJ,21,11,2020
3727,Model C,74298.28,T0LG30HXTVBA,21,11,2020
775,Model C,67277.91,17YFGKGNTPGV,21,11,2020
4519,Model D,80082.45,APNRC5AM3VGH,21,11,2020
5716,Model D,81240.75,H4JKX66N83M8,21,11,2020
5803,Model D,86455.03,5V8JQCMCG44B,21,11,2020
3328,Model R,105300.63,IOQA4HUUV4XM,21,11,2020
6533,Model R,106805.68,PZD92B8X6K4X,21,11,2020
9574,Model D,96047.55,GX2WIR743NF6,21,11,2020
2485,Model C,80850.59,W9A1TPBG9J4H,22,11,2020
8123,Model C,71429.65,OHPQXMXLYLCX,22,11,2020
2786,Model R,98115.2,G30XRWR6MM8N,22,11,2020
3157,Model D,95389.87,5KXC4Q17LDMV,22,11,2020
481,Model C,69011.83,T0GWSGO083EK,22,11,2020
9140,Model C,68941.39,PSHQMK50SR9E,22,11,2020
2978,Model D,82155.24,C6SPU835KMYT,22,11,2020
6962,Model R,95445.11,IAI4OL8R2RAY,22,11,2020
1595,Model D,74780.08,DYDB3KVOXBZ0,22,11,2020
1504,Model C,73601.41,ZBG8OVZQMJ1P,22,11,2020
7487,Model C,80993.32,K35Y5O0XEPSM,22,11,2020
2881,Model D,80194.62,3N874SK4762A,22,11,2020
4741,Model R,105334.59,L47KE5QJ5HU6,22,11,2020
3724,Model R,115696.54,MUNEA57BL3C2,22,11,2020
3859,Model C,72116.96,SFRJJY95D4A6,22,11,2020
3998,Model D,96176.23,SZOZUU7WJH40,22,11,2020
4909,Model D,81162.99,D9HZIOJ3FP7L,22,11,2020
3863,Model C,70003.57,6GVNA1FMWAT3,23,11,2020
4295,Model C,81802.31,F1MS6FNPH60F,23,11,2020
9353,Model C,82968.15,55L2M12Y8KCX,23,11,2020
1757,Model R,114908.34,WSPSIRKKTJ8C,23,11,2020
463,Model C,65868.32,7D9HH42UKNR7,23,11,2020
7148,Model D,84343.28,PGVJOXGOPJDH,23,11,2020
2443,Model D,93755.51,1O7UX04A9ZHN,23,11,2020
2461,Model D,78321.02,62T45E7I7PG8,23,11,2020
1913,Model C,68100.45,68BW429AY9KT,23,11,2020
1526,Model C,75680.5,SZXFYSGV1RVH,23,11,2020
2539,Model C,81083.63,6QNI2MHR7A8W,23,11,2020
4157,Model D,93185.77,6AMZBVUDV4V6,23,11,2020
3631,Model D,78924.75,FOHEEF1VJAXQ,23,11,2020
1915,Model D,86733.08,ZN7TFY54IIDV,24,11,2020
3482,Model C,65590.1,FVBWAIBROIKQ,24,11,2020
5773,Model D,78322.81,YBBOU7XT0E13,24,11,2020
5782,Model C,84120.91,YAH7UNL8QW6P,24,11,2020
779,Model R,94138.02,XY0QVA8H2074,24,11,2020
4826,Model R,109597.78,RNNMQQ16GKGM,24,11,2020
5261,Model C,82278.38,3Z8FMB6XCIXN,24,11,2020
3659,Model C,65644.07,X7320SAGDHT3,24,11,2020
2074,Model C,68554.34,PNTA0JX6WB10,24,11,2020
4615,Model C,80420.2,4QT3ZKSH27DI,24,11,2020
9304,Model C,65206.02,EJ1B2JEXMIBC,24,11,2020
7526,Model R,116633.61,RE0OK5QFC0YQ,24,11,2020
818,Model C,69040.01,GFUZ24M155HT,24,11,2020
7825,Model C,80657.7,008ZCDDIQ8M3,24,11,2020
4495,Model C,67710.73,YH18ERZF9M8G,24,11,2020
9037,Model R,100442.44,REFWLSHFL2ZM,24,11,2020
1699,Model C,73372.18,832DFVHA2X5P,24,11,2020
1373,Model R,92207.85,3OAVBZZGEFJH,24,11,2020
1325,Model C,79405.06,UPLL0CSKMFR8,24,11,2020
1037,Model R,109838.08,LKWBESVTRUA2,24,11,2020
7288,Model R,104925.43,AHXACMUSUIO9,24,11,2020
6820,Model C,80380.12,AJM0582UB5J2,25,11,2020
2755,Model C,80972.24,XYCD2WJEB76Q,25,11,2020
9052,Model D,82981.22,FYS1N8IFD15G,25,11,2020
9506,Model C,81446.07,0TJYMAPAYGQL,25,11,2020
1342,Model C,66786.99,SLK0M4X132LR,25,11,2020
2950,Model R,97658.98,WCENUTYGKZHV,25,11,2020
7313,Model C,68334.07,WBNJH4Y4GD0V,25,11,2020
1514,Model C,71146.71,Z5WCAU76Y5NP,25,11,2020
4489,Model D,84695.73,PPO3E5P5MN6O,25,11,2020
853,Model D,95607.18,Z8CCLCQLCN2W,25,11,2020
5848,Model R,118133.15,09SY4TXLNZZ2,25,11,2020
6052,Model C,70039.63,2BHB6SK74CTH,25,11,2020
6248,Model D,75386.23,DNCCMCHQ56T4,25,11,2020
9665,Model D,86686.92,Z652FMYGTP40,25,11,2020
7900,Model D,85655.96,HE10T2GH4SM7,25,11,2020
1874,Model R,108342.95,06F0JMDZK81N,25,11,2020
5135,Model R,104227.23,0HKSUXVNUDKL,25,11,2020
8906,Model C,69687.13,JST5MO3NUIBQ,25,11,2020
1088,Model R,114360.67,R4PJG9DF7YAV,25,11,2020
5498,Model C,82987.69,DY8IOT4L3TQD,25,11,2020
4888,Model D,78231.56,0DNGL7I4ZIJ2,26,11,2020
5078,Model R,113678.89,T2WQ3VST6U5T,26,11,2020
547,Model R,106390.5,E0M2PKQVRMDY,26,11,2020
3559,Model C,82967.51,JUQ6ET9CLV4Z,26,11,2020
4067,Model D,94289.34,93VUUZXJZMZQ,26,11,2020
9739,Model C,66383.73,IBK34NPHEEN8,26,11,2020
9314,Model R,105203.47,P3WB5ER32X9D,26,11,2020
6190,Model R,94959.98,NGLWB2Z7ZKY4,26,11,2020
6134,Model R,98465.46,1TB148SN28NR,26,11,2020
9233,Model R,115537.32,0O02HCECZA3Q,26,11,2020
4048,Model C,74780.24,UQT45QB57MUR,26,11,2020
4363,Model C,78432.89,PD9OJFFQT0MQ,26,11,2020
5092,Model D,80616.37,UW42XGQLT2JZ,26,11,2020
1235,Model C,66030.37,CYM5C0HFSUAL,26,11,2020
9001,Model D,85381.58,LQ8I3ZZM3913,26,11,2020
43,Model R,113841.64,BSPKPWX123W1,26,11,2020
7642,Model C,70547.27,EUV6PQRSZOBH,27,11,2020
4981,Model C,80844.82,E7G08HP08GUU,27,11,2020
2449,Model C,69341.79,5IJ6ZJ8V4F14,27,11,2020
8659,Model R,116559.3,6GGEJLQPAWNX,27,11,2020
7945,Model R,106585.3,4HCGEMZXYJZP,27,11,2020
613,Model R,116449.75,ET87Z91VIYIZ,27,11,2020
7925,Model R,100158.09,M9JRJZ4G7TM8,27,11,2020
4961,Model D,94295.14,SIVQWPPV292X,27,11,2020
4088,Model D,94349.21,YRCWQXQ151HR,27,11,2020
629,Model D,89401.4,4RH0XZ18GM2K,27,11,2020
5626,Model R,107019.31,I9GV2BMG6YRU,27,11,2020
2663,Model C,74212.89,BDCF210AR99U,27,11,2020
6919,Model D,90658.85,ZFPVRJB536GI,27,11,2020
7,Model D,89141.82,SFCTRAGETM7H,27,11,2020
610,Model R,104733.65,P6M1BHFGWJXN,28,11,2020
1429,Model C,68327.82,MAMGZQECK6IM,28,11,2020
6103,Model C,67649.43,DVE1N5ZH1YV9,28,11,2020
6110,Model D,95947.49,13WFRFKSSXSB,28,11,2020
3590,Model D,84329.45,KVZLAD3EVKL5,28,11,2020
6782,Model R,108704.66,ST69QD51TWOS,28,11,2020
1477,Model D,82709.83,QTXRSTLG6PBA,28,11,2020
3461,Model D,85806.26,R3IBECSSSJX0,28,11,2020
4097,Model C,73846.8,3DEFCB3Y3SJU,28,11,2020
1982,Model C,69173.8,BIX9Z30XIB9D,28,11,2020
6299,Model D,81543.74,R8BU3J7RQ3TH,28,11,2020
9289,Model R,118622.44,FXY4OEXRZMU2,28,11,2020
2456,Model D,77792.27,IJQE8YRM8DCW,28,11,2020
8843,Model R,96529.94,66BSATTHKODU,28,11,2020
76,Model C,84250.03,TE1ZBCKMU0QY,28,11,2020
9185,Model D,92156.24,C444G9Q4YSC9,28,11,2020
3266,Model D,77646.82,6N6ALNNBI6JP,28,11,2020
9034,Model C,82595.42,S0FOFV6GY1AR,28,11,2020
476,Model C,72718.15,GJUIZNJXFXEB,28,11,2020
3728,Model R,100894.53,PF6K2S4V2FWP,28,11,2020
5239,Model D,81367.52,9KQOXMK88BBM,29,11,2020
9797,Model R,111994.78,CDHX678UN8ST,29,11,2020
2614,Model R,106938.99,89EJ9C5FXLRE,29,11,2020
7270,Model R,110278.22,B0DJ18TWXMR2,29,11,2020
9773,Model D,81830.92,7Q83BXOG0PHN,29,11,2020
4585,Model C,79093.1,JMGGWCSC9B7U,29,11,2020
3748,Model C,65514.8,6XYKB6FDWYGS,29,11,2020
724,Model R,98407.72,48TCOJUZ2RH2,29,11,2020
110,Model D,75756.99,BW9PMM1K25FM,29,11,2020
3001,Model R,92945.46,3FZWBTBTKY56,29,11,2020
6395,Model D,80496.98,J5GVU5CN534P,29,11,2020
8476,Model R,93081.54,R89QJ9FPKKTY,29,11,2020
6935,Model C,80778.71,C1X7N4CSYM58,29,11,2020
2002,Model C,77270.88,V0W17BFHFIKD,29,11,2020
1705,Model R,111580.85,N990QQCWKMAH,29,11,2020
6215,Model D,78439.22,OLDUV9KG3N3G,29,11,2020
2213,Model C,79539.83,G1XKGVM7I0GI,29,11,2020
8870,Model R,115079.7,MC09GC22DQQS,29,11,2020
2218,Model D,93691.89,MI337AKH1S1F,29,11,2020
2848,Model R,113290.95,98AMFU81LK3G,29,11,2020
8662,Model D,91743.68,2RC0GYPVGXZF,29,11,2020
5056,Model D,76316.68,AT8KMPWB1T2F,29,11,2020
71,Model D,94610.03,YADUO1O7KT2J,29,11,2020
7528,Model C,73327.14,772Y24Q9OC31,30,11,2020
1825,Model D,84210.0,ITNSNBQDE8OI,30,11,2020
5938,Model C,82073.94,AWAQIBYLNNT1,30,11,2020
3905,Model R,99748.74,PKEZPLFUT62C,30,11,2020
2587,Model C,81969.73,CW6GEAZ7QD13,30,11,2020
3643,Model C,69958.27,WWR7F3FVZPZ3,30,11,2020
1604,Model R,106610.77,HN74KWPW03BS,30,11,2020
1585,Model C,69619.45,JK9HNDLPLY8J,30,11,2020
2200,Model D,92278.15,GT0K3QMHQAFZ,30,11,2020
4652,Model D,84605.2,JUKLB23XX4PA,30,11,2020
2341,Model R,102942.03,P94G7LRBSG0A,30,11,2020
5149,Model C,71065.48,SJEUIMN5K3YX,30,11,2020
331,Model R,114007.4,2EP4HOOWK520,30,11,2020
9413,Model C,72623.98,NTKMTC2BXKBT,30,11,2020
664,Model C,67409.33,F7MHCV6GXZFM,30,11,2020
7879,Model R,92878.88,RW8ESQQBLJT2,30,11,2020
2659,Model R,109996.95,K63548AY4OM0,30,11,2020
4910,Model R,109579.48,VCOR7R1WAMZL,30,11,2020
2821,Model D,86363.63,YFJX6TTNXFXW,30,11,2020
154,Model C,83859.57,QPI5ATK9BN89,30,11,2020
1690,Model C,68116.86,6WWIPWJK2R19,1,12,2020
8443,Model R,117485.23,A4N0FDI75LO9,1,12,2020
2560,Model R,115484.89,R6KVV30JWP68,1,12,2020
5549,Model D,88653.5,9FWBR461CIVT,1,12,2020
5674,Model C,73381.41,6LDPTB0NHND7,1,12,2020
4904,Model C,82932.63,IQAN3HUC4BKS,1,12,2020
5600,Model C,70024.38,5J5ELVE5D4SZ,1,12,2020
4565,Model D,83495.29,666WUZ1BBRO6,1,12,2020
6169,Model C,78636.45,C9QEYKZ8BMTQ,1,12,2020
5380,Model C,71898.15,G8PQ1MW9S6ZW,1,12,2020
9031,Model R,102425.15,MPKVLAEB07MQ,1,12,2020
1498,Model D,90328.22,38HLUKW1C9ZL,1,12,2020
8885,Model D,85464.92,MR4ASXTJ1680,1,12,2020
6692,Model R,103136.6,6M3KXFNDZAHF,1,12,2020
4244,Model D,74951.8,ONPPM1V7IWH1,1,12,2020
4367,Model D,80412.81,2F6EH4L5JNGD,1,12,2020
5750,Model D,85942.72,1Y6RUW9XA2KC,1,12,2020
2531,Model D,83834.98,YRD8J9TR7KER,1,12,2020
9661,Model R,115135.47,33A8RKRNC4GG,1,12,2020
9220,Model R,109426.43,ATZXZH400OM4,1,12,2020
8539,Model C,73555.34,LTMPL5AYRSUR,1,12,2020
4831,Model R,100709.66,W7HR1E2373AM,1,12,2020
9110,Model C,75708.32,EDIJP6RF0XWW,2,12,2020
9581,Model D,76912.46,114S74DW851X,2,12,2020
6346,Model C,84335.04,SI4R1XJV26WJ,2,12,2020
1415,Model R,112635.13,PTMICOSP2H14,2,12,2020
6611,Model D,96236.58,J86LN8GR69LT,2,12,2020
2351,Model C,78852.78,POCOA14VMQJL,2,12,2020
9071,Model R,117233.72,TSCMOG6T18C9,2,12,2020
362,Model C,77441.0,KXX4LR2XD8SR,2,12,2020
370,Model C,71899.62,KKV9VRO86BEN,2,12,2020
2087,Model D,91943.41,X8K8LTSI9A5M,2,12,2020
9814,Model D,75349.92,ZXLPZKZ4CVQ5,2,12,2020
3689,Model R,109284.54,1MYU8UTRAKMH,2,12,2020
8657,Model R,94325.92,30YO79M7OYHV,2,12,2020
6289,Model D,86540.01,7KRGJGNBIUAJ,2,12,2020
4886,Model D,83761.0,ICRR9L4M0EJY,3,12,2020
3092,Model R,117510.14,PCLF3YYI1UAN,3,12,2020
1687,Model D,80761.37,C2IW2ZJ3QE60,3,12,2020
4540,Model R,106799.72,KSL3SWL5T26C,3,12,2020
3878,Model R,97433.2,7KRWB0SICNVD,3,12,2020
2671,Model C,75357.15,PF1HYIWCU9MV,3,12,2020
905,Model D,84154.47,Z81DJWLMH45N,3,12,2020
9269,Model C,82472.01,8Y9F5X18LJ7B,3,12,2020
860,Model R,113040.79,UN782LPRO5SO,3,12,2020
848,Model R,117054.29,IA597LD9GERM,3,12,2020
6907,Model C,65509.21,8QWRVGSOP8KL,3,12,2020
838,Model C,70831.67,R0BFSXNVHGKQ,3,12,2020
4556,Model R,118405.27,1DK7VLIZYUQ5,3,12,2020
3464,Model C,71351.16,SYUROE501H7V,3,12,2020
9163,Model D,83555.31,2CHSUCS8QTNY,3,12,2020
3245,Model D,87257.8,SFHKEO4O8WP5,3,12,2020
4340,Model D,78896.58,L17SRJD78G31,3,12,2020
2974,Model R,117333.9,1Z3PIQGO34XX,3,12,2020
2033,Model D,77386.29,WJIC2FINMCP5,3,12,2020
9361,Model R,109157.39,WCVG5J7SVF6M,3,12,2020
5927,Model R,118294.12,H3YM3CGRNC7V,3,12,2020
9896,Model C,83428.0,WUNNWGSF012U,3,12,2020
2408,Model C,69215.96,IKSQ0B94B47F,3,12,2020
7906,Model R,104368.5,YFJ3E1CTZKGZ,3,12,2020
9965,Model R,97535.09,ZGB859H81MNR,3,12,2020
2696,Model D,79640.77,4APU28II6ZR9,3,12,2020
706,Model D,84934.32,YGDAL4CDFXH2,3,12,2020
4663,Model R,118995.54,35ZQEGY21KRB,3,12,2020
8291,Model R,116421.5,40640X895RWB,4,12,2020
3151,Model R,114105.03,BH1P4C1VOYC5,4,12,2020
2263,Model R,94891.12,7U0OACAVH6XQ,4,12,2020
3668,Model R,106220.33,WHMK4S96WPKF,4,12,2020
1403,Model C,81606.19,V7GGSXLSGJI9,4,12,2020
8012,Model R,103718.52,IZKPCMXFXDCE,4,12,2020
23,Model R,95093.3,BYBPZUJURWK7,4,12,2020
6719,Model C,70980.13,D6Y0SY9E7MLK,4,12,2020
3574,Model C,75382.35,RER2A3FLHHW1,4,12,2020
8243,Model D,78960.83,9SCCQOL7N1XE,4,12,2020
8380,Model D,92782.02,VR0Y62Z2BG8C,4,12,2020
2911,Model D,89142.94,MJ7NU6ELI0EB,4,12,2020
7006,Model R,116972.26,DSWBIEEXDC56,4,12,2020
6004,Model C,79924.02,48E7BP9UE49R,4,12,2020
3823,Model C,82348.6,WDBGJHNB44QF,4,12,2020
4817,Model C,72038.76,K17RFIYVUNRP,4,12,2020
5464,Model C,75590.99,IGBZW3Y5QH06,4,12,2020
9724,Model R,100505.01,W11JG0M1BP4V,4,12,2020
1859,Model C,69156.3,J9NG73DP8KNM,4,12,2020
6797,Model D,93085.27,NMVQ8CP8ZQWB,4,12,2020
1160,Model C,78723.84,L73U1PA248ZR,4,12,2020
7498,Model D,94873.5,28LJAM8IKLY8,5,12,2020
7042,Model C,66412.78,V5ACOMJDTANL,5,12,2020
232,Model C,79436.02,HVPZE4NG3F87,5,12,2020
2201,Model D,90030.13,VF1QZFB1OJFD,5,12,2020
9146,Model D,88561.88,B192K31XERSC,5,12,2020
6307,Model D,87413.96,C622GSJ26AI3,5,12,2020
3074,Model D,77901.97,CF55CW5M1ROD,5,12,2020
970,Model C,80858.43,J15V5GTZA9HV,5,12,2020
9718,Model R,105679.77,6BEALO3B6OI8,5,12,2020
7315,Model R,119552.44,79UXQGNZLJTR,5,12,2020
3922,Model C,72136.23,ECSG39VLNMT6,5,12,2020
1016,Model D,87128.7,MFDIQJP0P5QX,5,12,2020
7514,Model C,67908.8,Q24F4NI2RV24,5,12,2020
7519,Model R,116317.27,MBSTB58T0WV6,5,12,2020
3418,Model D,89181.17,S1753PN6CPY6,5,12,2020
8978,Model D,92630.15,ADJ55HMOKJAI,5,12,2020
7127,Model D,80556.47,DVEJNXVM37FL,6,12,2020
9772,Model D,81168.97,FH4BLPEA9S4V,6,12,2020
5183,Model D,75934.8,X61XCXFT61ZV,6,12,2020
7393,Model D,95382.88,MMHS39CD5MNG,6,12,2020
3785,Model D,94535.18,0ELW959F4CV1,6,12,2020
7943,Model C,76616.44,WCR7BITXA3C0,6,12,2020
7193,Model D,78947.37,EZAKX2R2CEVF,6,12,2020
1601,Model C,71360.23,687YYLNMCVGT,6,12,2020
8758,Model R,102725.99,Z2LIU34FEQAH,6,12,2020
662,Model C,82153.0,379KCRL0U4SP,6,12,2020
7280,Model D,95461.24,F4EXWG5P3S2B,6,12,2020
8888,Model C,77773.34,JVV8VF48E5G2,6,12,2020
5899,Model R,102756.65,O1H4EID7CRD6,6,12,2020
3227,Model C,65298.44,SO479XG95GDK,6,12,2020
2849,Model C,75551.06,GEZ8ZE7BJ732,6,12,2020
9950,Model D,94579.69,IDJ6MGIC7L5J,7,12,2020
820,Model C,81658.79,UDLJYAS3G0O5,7,12,2020
188,Model C,70145.86,HLEMBBNT8BZO,7,12,2020
1615,Model R,113499.09,1IN1HFKV0PMZ,7,12,2020
2684,Model R,97405.99,YG5HJNJH9SAQ,7,12,2020
3476,Model R,112782.41,QYZTI3IDPOS6,7,12,2020
9112,Model C,65274.14,6PRD53MGSCIK,7,12,2020
2758,Model R,105477.78,FFVTJFDR4L46,7,12,2020
152,Model R,108010.69,CTZYS73YK16D,7,12,2020
2576,Model D,90613.41,X0B03WLTOG79,7,12,2020
9784,Model R,117974.61,SM9VQNKZ8H1Z,7,12,2020
1349,Model C,66973.21,I72EH6TVTQWW,7,12,2020
6980,Model D,76469.15,ZD065T0EYSO5,7,12,2020
937,Model D,78164.87,W9YUD5N5RZLS,7,12,2020
3541,Model R,102211.05,WAUU5S4HWGI0,7,12,2020
868,Model D,74902.65,09M2V3J01OLD,7,12,2020
962,Model D,92975.35,O80RFOP5BEQF,8,12,2020
4804,Model R,117544.08,M9S16W9B19K2,8,12,2020
9443,Model R,106299.3,5KOP98VSC5TK,8,12,2020
6665,Model D,88985.86,MONDNFQP1M0X,8,12,2020
2014,Model C,79720.84,4ZW0YMHQHZ8F,8,12,2020
391,Model R,113047.4,MABCYUP9ZE5U,8,12,2020
2656,Model C,79141.11,LEW1KA4PWQVP,8,12,2020
2971,Model C,71815.26,V480KB384U2G,8,12,2020
7307,Model R,101760.96,CV8LPOZQ38I3,8,12,2020
7061,Model C,83417.45,S8SSZTVU7Z2W,8,12,2020
8455,Model R,96897.51,TFZK1YJXACHS,8,12,2020
2246,Model D,86096.07,1HMBVIFOFLTZ,8,12,2020
940,Model D,83159.6,X2U8SKLFGP94,8,12,2020
5683,Model D,75176.49,INJSVFLO9C99,8,12,2020
6695,Model R,112536.21,6GMDTC0S636K,8,12,2020
9934,Model C,80127.78,PE0FP3Q61DN0,8,12,2020
8167,Model D,89908.9,IZBX5Y5WX8IC,8,12,2020
500,Model C,77399.02,O0T1P3Y98RQY,8,12,2020
3665,Model R,113290.35,Q8661I5AKNT9,9,12,2020
4870,Model C,68084.7,3P6K3OD9DKRE,9,12,2020
8798,Model C,66905.3,3N0MI5VV582W,9,12,2020
3229,Model D,85994.22,2C4V99FDY0FO,9,12,2020
9959,Model C,78081.07,ZRYQVSNHQ8W0,9,12,2020
3833,Model D,90896.89,7FELELOHLXYE,9,12,2020
2545,Model C,78964.08,1RAAXOX13GKW,9,12,2020
3025,Model C,69574.97,KBTJVRMLFNIJ,9,12,2020
5944,Model C,77909.82,P6YA8VBA6DJY,9,12,2020
2779,Model C,66250.46,8D8F2GZUVEJU,9,12,2020
386,Model R,106817.73,MUMO3HF2AE6T,9,12,2020
4681,Model C,78502.57,CXEMOCQTG2LA,9,12,2020
8578,Model R,93281.6,ZA78Z3U39FV2,9,12,2020
9079,Model R,117285.24,3V1ENZXZZXA9,9,12,2020
7651,Model D,79432.31,0QTENA1NFZRQ,9,12,2020
7807,Model C,67162.86,XPIHP4YXQ14D,9,12,2020
8702,Model C,67880.0,4LARBVBY8MBW,9,12,2020
5705,Model D,84505.88,9I1QS82ZTGAK,9,12,2020
9488,Model R,97219.74,OIRVFSIQY0Q6,9,12,2020
8227,Model D,90799.38,MLJERZABJE00,9,12,2020
6175,Model D,82258.37,O5ETNTQ12VGI,9,12,2020
4786,Model D,77158.26,DAIM7YA6L01C,10,12,2020
8276,Model R,93928.92,KETKVAYXGPR7,10,12,2020
7286,Model R,92479.28,DN0ZOCR90BTA,10,12,2020
2509,Model D,79765.13,EMMLIVTZBEV7,10,12,2020
3097,Model D,89627.51,JVOKPF8PT3BN,10,12,2020
9949,Model D,82883.41,VOP8E1M6Q5UN,10,12,2020
7162,Model C,66613.44,7341OJQE2RQ2,10,12,2020
638,Model C,74043.87,76O89QGW7LG9,10,12,2020
3169,Model R,115815.67,ZZ2WZY09W2AV,10,12,2020
6721,Model C,83997.98,BXYVWG5L7UW8,10,12,2020
2092,Model D,76838.89,X952Y54QJKN0,10,12,2020
685,Model D,94920.13,RUGTDELNGYJR,10,12,2020
5776,Model C,82925.08,4YDXKQW0K2YZ,10,12,2020
9845,Model C,82980.25,TMF8JGWL3HHF,10,12,2020
4507,Model D,85392.52,QRR38PP515X9,10,12,2020
8596,Model D,88898.61,3IDWSH66N3P1,10,12,2020
3857,Model R,117295.13,WOCOA5FCVUYY,10,12,2020
1901,Model R,102919.31,CUR25J91K0QK,10,12,2020
287,Model R,113973.44,9J24LQLYK3DL,10,12,2020
2396,Model D,92042.94,TQU2PBA5Y7ID,10,12,2020
8794,Model C,72152.66,SWLPR28EE44K,10,12,2020
1391,Model D,90360.02,9ALWGX3SGIGJ,11,12,2020
6724,Model C,79802.23,D540KO4U0SML,11,12,2020
4579,Model C,84333.21,QNINQPN4CHK7,11,12,2020
9514,Model R,102288.89,PDSOQ5VMZ2C6,11,12,2020
6608,Model D,95642.55,MJMYQKKWQICK,11,12,2020
4922,Model R,100047.11,I8BFB3O6YEDE,11,12,2020
5005,Model R,113595.54,Y4P6PX4LT0J3,11,12,2020
6727,Model C,79354.0,1HZ1WQ7CS51D,11,12,2020
9914,Model D,77902.23,FJKAT7LYUIZD,11,12,2020
9179,Model D,83598.23,WD1YCXHYOBW0,11,12,2020
6230,Model C,70971.33,HXQZO5HJ2GXC,11,12,2020
6949,Model R,94029.47,MGUAZ0W0JYJH,11,12,2020
355,Model R,97815.96,D4UD8NGY2G1Z,11,12,2020
1763,Model C,81781.1,ZW0XV8VGHYKR,11,12,2020
