factory_no,machine_no,part_no,serial_no,timestamp,status
5,1,a42CLDR,a42CLDR0156661593931746,1593931746.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593991163,1593991163.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593978645,1593978645.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593988959,1593988960.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593979306,1593979307.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593965810,1593965810.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593997988,1593997988.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593989152,1593989152.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593975911,1593975912.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593992315,1593992316.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594000634,1594000634.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593947392,1593947392.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593981121,1593981121.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594006556,1594006556.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593933076,1593933077.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593948867,1593948868.00,beta_engine
5,1,a42CLDR,a42CLDR0156661593942170,1593942171.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594042687,1594042687.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594075200,1594075201.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594024951,1594024951.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594097321,1594097322.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594054353,1594054354.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594012453,1594012453.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594048298,1594048298.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594071329,1594071329.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594047842,1594047842.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594012812,1594012813.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594027823,1594027823.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594021174,1594021175.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594023059,1594023059.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594051616,1594051617.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594029669,1594029669.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594067334,1594067334.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594093006,1594093007.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594028777,1594028777.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594055294,1594055294.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594162281,1594162281.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594174783,1594174784.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594108135,1594108136.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594121952,1594121953.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594174851,1594174852.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594146721,1594146721.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594109700,1594109700.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594158479,1594158480.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594182449,1594182449.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594171531,1594171531.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594171328,1594171329.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594113753,1594113754.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594168126,1594168126.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594112750,1594112751.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594137009,1594137009.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594106811,1594106811.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594177448,1594177448.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594144479,1594144480.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594175788,1594175789.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594267925,1594267926.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594235088,1594235089.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594204865,1594204866.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594188118,1594188118.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594248529,1594248530.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594212420,1594212421.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594207634,1594207634.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594195937,1594195937.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594229026,1594229027.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594198108,1594198108.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594268019,1594268019.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594204558,1594204558.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594248918,1594248918.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594247629,1594247629.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594211150,1594211151.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594230059,1594230060.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594245851,1594245851.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594194197,1594194198.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594218882,1594218882.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594314855,1594314855.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594356731,1594356732.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594330533,1594330534.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594277097,1594277098.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594339359,1594339359.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594321693,1594321694.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594341929,1594341929.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594342928,1594342928.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594289736,1594289736.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594335292,1594335293.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594270867,1594270867.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594331956,1594331957.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594350030,1594350031.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594349675,1594349675.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594318475,1594318476.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594309745,1594309746.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594274123,1594274123.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594282154,1594282155.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594274811,1594274812.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594375035,1594375035.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594400066,1594400066.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594394689,1594394689.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594357660,1594357660.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594380890,1594380890.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594399227,1594399227.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594406790,1594406791.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594397235,1594397235.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594405259,1594405260.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594430173,1594430174.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594393890,1594393890.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594376987,1594376988.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594399747,1594399748.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594396183,1594396183.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594388351,1594388352.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594443466,1594443467.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594435457,1594435457.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594378447,1594378448.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594438611,1594438611.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594482509,1594482510.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594449179,1594449180.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594478825,1594478826.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594481400,1594481400.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594455107,1594455107.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594466759,1594466760.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594479340,1594479341.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594486475,1594486475.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594506556,1594506556.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594494562,1594494562.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594489637,1594489638.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594516087,1594516088.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594515109,1594515109.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594528027,1594528027.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594449576,1594449577.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594465875,1594465875.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594475683,1594475684.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594510914,1594510915.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594460139,1594460139.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594600952,1594600952.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594598846,1594598846.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594556793,1594556793.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594573738,1594573738.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594550594,1594550594.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594551883,1594551884.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594610795,1594610795.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594589017,1594589017.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594611699,1594611700.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594604337,1594604338.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594555958,1594555958.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594604887,1594604887.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594539499,1594539500.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594553326,1594553327.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594587486,1594587487.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594584797,1594584797.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594569455,1594569455.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594550474,1594550475.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594531739,1594531740.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594692234,1594692235.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594637794,1594637794.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594657233,1594657233.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594666388,1594666388.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594669808,1594669808.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594629007,1594629008.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594640791,1594640791.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594678534,1594678535.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594628142,1594628143.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594616770,1594616771.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594632191,1594632192.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594692815,1594692816.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594650913,1594650913.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594651375,1594651376.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594639908,1594639909.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594680291,1594680291.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594672227,1594672227.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594633531,1594633532.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594664023,1594664023.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594740299,1594740300.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594745100,1594745101.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594758968,1594758968.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594757864,1594757864.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594764220,1594764221.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594773492,1594773493.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594727353,1594727353.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594713289,1594713290.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594749518,1594749519.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594720103,1594720103.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594725445,1594725446.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594740343,1594740344.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594746842,1594746842.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594770087,1594770088.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594751347,1594751348.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594773954,1594773955.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594715111,1594715111.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594775307,1594775308.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594732401,1594732402.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594804275,1594804276.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594814981,1594814982.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594828132,1594828132.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594866186,1594866186.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594807246,1594807246.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594865381,1594865382.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594790467,1594790468.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594819140,1594819140.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594816473,1594816473.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594862081,1594862082.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594810277,1594810277.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594851339,1594851339.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594824949,1594824950.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594840156,1594840157.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594855563,1594855564.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594839259,1594839259.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594864948,1594864949.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594859438,1594859439.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594840992,1594840992.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594907993,1594907993.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594911117,1594911117.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594930999,1594931000.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594960961,1594960962.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594956129,1594956130.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594876745,1594876746.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594926040,1594926040.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594945148,1594945149.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594954963,1594954964.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594935853,1594935853.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594896832,1594896832.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594899649,1594899650.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594893775,1594893776.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594880283,1594880283.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594892760,1594892761.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594956298,1594956299.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594884996,1594884997.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594951480,1594951481.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594910928,1594910928.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595006767,1595006768.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594973348,1594973348.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594970399,1594970399.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595037415,1595037415.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595033162,1595033162.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594996760,1594996761.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595031265,1595031265.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595031977,1595031977.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594977790,1594977791.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595020654,1595020655.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595025836,1595025837.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595029404,1595029404.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595016875,1595016876.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595002072,1595002073.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595043849,1595043849.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594993956,1594993957.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594991020,1594991021.00,beta_engine
5,1,a42CLDR,a42CLDR0156661594962786,1594962787.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595035183,1595035184.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595119071,1595119071.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595102476,1595102477.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595052545,1595052546.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595050183,1595050183.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595117001,1595117002.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595051307,1595051307.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595052620,1595052621.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595094446,1595094447.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595098507,1595098508.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595063470,1595063471.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595091146,1595091146.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595092367,1595092368.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595080765,1595080765.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595105521,1595105522.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595069645,1595069646.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595062914,1595062914.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595066267,1595066268.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595089667,1595089668.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595052100,1595052101.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595154295,1595154295.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595145263,1595145263.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595194959,1595194960.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595160396,1595160397.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595218353,1595218354.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595189497,1595189497.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595200623,1595200624.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595137522,1595137522.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595198268,1595198269.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595206190,1595206191.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595219694,1595219695.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595200654,1595200654.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595143676,1595143677.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595168930,1595168930.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595185354,1595185355.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595143031,1595143032.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595167832,1595167833.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595211363,1595211363.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595213185,1595213186.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595300123,1595300124.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595298547,1595298548.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595285169,1595285170.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595228502,1595228503.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595251136,1595251136.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595242248,1595242248.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595306284,1595306284.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595251262,1595251262.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595306509,1595306510.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595281229,1595281229.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595245890,1595245891.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595222854,1595222854.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595262952,1595262952.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595306636,1595306637.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595301017,1595301017.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595278008,1595278008.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595234118,1595234119.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595246533,1595246533.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595236431,1595236431.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595351493,1595351494.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595385495,1595385496.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595385894,1595385895.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595309723,1595309723.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595376949,1595376950.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595353839,1595353840.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595310085,1595310086.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595349129,1595349130.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595388774,1595388774.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595353310,1595353310.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595356632,1595356633.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595380432,1595380432.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595342061,1595342061.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595347355,1595347356.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595380943,1595380944.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595336490,1595336490.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595341683,1595341683.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595393850,1595393851.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595349831,1595349831.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595409072,1595409073.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595409944,1595409944.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595420562,1595420563.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595401849,1595401849.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595458228,1595458228.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595423432,1595423432.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595418054,1595418054.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595449385,1595449386.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595463225,1595463226.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595400674,1595400675.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595437825,1595437826.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595460702,1595460702.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595450922,1595450923.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595407450,1595407451.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595470205,1595470206.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595465247,1595465247.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595406615,1595406615.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595434151,1595434152.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595441753,1595441754.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595565561,1595565562.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595496473,1595496473.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595560136,1595560137.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595539300,1595539300.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595496299,1595496300.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595484559,1595484559.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595522608,1595522609.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595487300,1595487300.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595503832,1595503833.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595532187,1595532187.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595553274,1595553275.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595517870,1595517870.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595557929,1595557930.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595489692,1595489693.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595480635,1595480635.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595485342,1595485343.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595548892,1595548893.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595522616,1595522617.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595510551,1595510551.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595570410,1595570411.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595575577,1595575578.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595639736,1595639737.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595609583,1595609584.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595637533,1595637534.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595635200,1595635200.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595578172,1595578172.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595593904,1595593904.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595651018,1595651018.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595610391,1595610392.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595572788,1595572789.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595612536,1595612536.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595609141,1595609141.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595570460,1595570461.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595617483,1595617484.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595625111,1595625112.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595607317,1595607318.00,beta_engine
5,1,a42CLDR,a42CLDR0156661595602221,1595602222.00,beta_engine
