customer_id,model,saleprice,VIN,month,year,day
3412,Model R,114528.32,Q8RPSKR6LKP3,2,2020,19
4217,Model D,95619.83,VZLXVMNR4R6V,2,2020,19
281,Model R,98991.92,BT7JE13DUFXA,2,2020,19
499,Model C,71991.08,SHPS0ISCJY4V,2,2020,19
1921,Model R,100770.1,GM63H6XETPO8,2,2020,19
865,Model R,97264.21,9B7C1D9YMK2E,2,2020,19
1327,Model D,76231.86,NNLDTTQ8SKNH,2,2020,19
6163,Model C,71698.13,8WFRNUXNBMO4,2,2020,19
4214,Model R,95838.34,SHBQR2EP8Z9Z,2,2020,20
5267,Model D,96273.68,5QB5HL1FJCY8,2,2020,20
4120,Model C,72283.79,7HOBMI2B9V0I,2,2020,20
257,Model C,79350.32,C5SUZ87JVTQH,2,2020,20
4658,Model R,118533.35,KIVVP9OMNT6W,2,2020,20
8464,Model R,119234.53,OR1DQLOMZOOC,2,2020,20
7103,Model D,84793.94,WP01RZ64YWZ1,2,2020,20
430,Model R,103592.03,D6RR5VAEWOA6,2,2020,20
7421,Model R,112739.39,WTP433F0BYB1,2,2020,20
1417,Model D,94259.92,Q9T1NW1ORO23,2,2020,20
4210,Model C,71806.1,KSZ124C85B33,2,2020,20
3028,Model C,71290.43,5WR0YHHOC5B6,2,2020,20
2945,Model D,87238.54,S45N29A6P3WX,2,2020,20
166,Model C,76932.7,I4IPZYW9VHOE,2,2020,20
9889,Model D,80474.31,NAP7RCAIA2RF,2,2020,20
8335,Model D,93191.38,016NNZA60IWL,2,2020,20
8474,Model D,93362.27,8U0T0KTVT8DE,2,2020,20
3551,Model C,77144.85,TITD3Q5L26ND,2,2020,20
8186,Model C,73065.19,PL7V4FWUIW7N,2,2020,20
2585,Model C,65916.17,2Y2RZCBIRN1G,2,2020,20
9367,Model R,97110.75,XITLSBRUG8I6,2,2020,20
2713,Model C,73506.57,FYXLY2TAZYSX,2,2020,20
6389,Model C,69728.52,WQ7594TQWCK7,2,2020,20
3881,Model R,107085.45,2IUMCRQ5C4PP,2,2020,20
6986,Model C,68726.6,OATI05UOSNZN,2,2020,21
2654,Model D,81024.48,7Z0ZQV5NSPYK,2,2020,21
3013,Model D,83720.68,TN22ZBABSLVG,2,2020,21
377,Model R,106973.16,SEATMAHFBK3F,2,2020,21
128,Model C,72816.42,UUIU7OHC2D1U,2,2020,21
6005,Model R,102632.38,O1JUK4L9OH0S,2,2020,21
3184,Model R,107584.54,L7VEI09TVL3B,2,2020,21
139,Model C,73054.46,4FYLZ9MD1PQV,2,2020,21
1517,Model D,91158.42,T18VIQRPR729,2,2020,21
4739,Model C,84573.83,6JXNK4X0DVO4,2,2020,21
3583,Model R,95543.38,2N40QT5SVLJ7,2,2020,21
8224,Model C,84013.83,OV59HFUD7Y44,2,2020,21
586,Model R,105903.31,1LFJ09RXQ905,2,2020,21
9565,Model C,80243.05,14ZI92M7921M,2,2020,21
3278,Model C,71495.21,9KTDORBO7XO4,2,2020,21
7279,Model C,70634.79,IGCZHF23C9B8,2,2020,21
7672,Model C,83303.68,WKWYEXQEXHTQ,2,2020,21
9379,Model D,89017.49,P9V8UEB43BFD,2,2020,21
2035,Model C,81444.67,AOCH54U9ARP4,2,2020,21
3749,Model R,112246.81,AI1H58XD3549,2,2020,21
2917,Model D,87689.28,19P6R8ZK965P,2,2020,22
4991,Model R,100008.87,5CFIVO0JTHGQ,2,2020,22
7055,Model R,92145.54,Z7UFHO7KRIIN,2,2020,22
8237,Model C,74421.36,Y65JOYVHFK9U,2,2020,22
2281,Model D,82021.46,60J8A32K6P1J,2,2020,22
7273,Model R,97902.97,CMCNWBLWLZTU,2,2020,22
9928,Model R,105241.23,G9VUWRV3N7D0,2,2020,22
8624,Model R,117163.19,KXKJP96NQP4K,2,2020,22
985,Model R,115587.52,BLSZG3JVE2V2,2,2020,22
1747,Model R,107940.28,3N62H0NAMX4H,2,2020,22
767,Model C,84323.73,KV0P73C6APYZ,2,2020,22
8548,Model D,89253.77,XVSE8JBZ3K0D,2,2020,22
5521,Model C,83069.86,E5ODPO4YOWO4,2,2020,22
7217,Model C,68327.91,ZGH1IMOEPQPE,2,2020,22
6172,Model R,115371.81,PIWZKKDU7DB9,2,2020,22
8425,Model D,80348.6,GDH3WSJUFWYE,2,2020,23
4172,Model C,71184.09,T58TQ3S0BJE4,2,2020,23
6527,Model R,101865.84,S1BIET7CH7E5,2,2020,23
1643,Model C,81031.32,HH0OYH1BFQ8I,2,2020,23
3671,Model D,76466.19,93IMGYGIRKLU,2,2020,23
1219,Model D,88512.45,FQICQDOJ1SES,2,2020,23
7340,Model R,103341.39,25GMQZ8IIQTK,2,2020,23
7697,Model D,84447.73,MEC9VENZHXL7,2,2020,23
6335,Model C,71766.78,QJ89WT85ZOC3,2,2020,23
8725,Model C,77331.4,PD75R4Y30MKE,2,2020,23
4384,Model C,77452.68,MOSH4OJXDG03,2,2020,23
7289,Model R,109235.79,ZDR1PQ8WAKRA,2,2020,23
3508,Model R,99613.96,N272HZ9IG1AX,2,2020,23
5324,Model D,92284.41,LR9T9L2KSK1J,2,2020,23
2956,Model R,108760.83,ZOC4P08BHGR4,2,2020,24
3023,Model C,66278.74,HAOITCLD0IO8,2,2020,24
8989,Model R,99002.23,Y1PFSG1T4ZTN,2,2020,24
7738,Model C,70962.83,QZ4BLYQ4AVAO,2,2020,24
5954,Model R,93429.56,XEXDHNO08TCT,2,2020,24
9011,Model R,92251.93,UEP9L85EA5EV,2,2020,24
6739,Model D,82763.69,ZO9PMB1O6VEG,2,2020,24
643,Model C,79467.94,DUW8REEV56WW,2,2020,24
8983,Model D,76534.92,C8JMALK4191W,2,2020,24
674,Model D,92690.92,KSGIA5WS8CA0,2,2020,24
9712,Model R,116454.77,RJGL0FO9MMLV,2,2020,24
5336,Model D,82206.55,C6FBYA4H4QB4,2,2020,24
8288,Model D,92774.72,6VJIWPN5OM8G,2,2020,24
8084,Model R,104308.15,7B9IRQJTNNMD,2,2020,24
6574,Model C,78050.16,9F7SMPYMUL42,2,2020,24
7396,Model C,69914.15,KW5DB3V6OSXF,2,2020,24
3143,Model C,84596.63,4OOVDPFH170U,2,2020,24
5320,Model D,78875.63,723Q48GTHUHL,2,2020,24
7732,Model R,102412.74,26FEVB1C0I61,2,2020,24
6194,Model C,70671.18,39E4UZL8MYFI,2,2020,25
904,Model R,95306.14,5XYTV90ES98R,2,2020,25
9494,Model C,68922.87,YR2ZLKKR1J1H,2,2020,25
5486,Model C,71789.86,HX0NLB4QSDHV,2,2020,25
6884,Model D,84931.31,7WHCW8YRYF3V,2,2020,25
6809,Model R,96463.86,UORWG63Q99HS,2,2020,25
2039,Model R,101380.83,9CB79QB31677,2,2020,25
3989,Model C,73067.26,N2PIIF978IT5,2,2020,25
3449,Model D,88489.84,U1QZWXQLSBTQ,2,2020,25
5846,Model C,75554.14,2XP1YFPAVI9T,2,2020,25
4591,Model D,85011.94,H6PE8JMYTYA4,2,2020,25
3788,Model C,82758.03,FQD3BMO4FKB0,2,2020,25
5654,Model C,75706.4,IT9XJ5XVICI5,2,2020,25
7432,Model C,72555.48,JM5G519SFFP5,2,2020,25
9262,Model C,75057.37,9HDZBZIT6D3V,2,2020,25
6068,Model D,94166.03,W8Y4RBT471WA,2,2020,25
9152,Model D,83656.61,GF1R6JUK0KLN,2,2020,25
8678,Model D,89887.34,OX3GDK7E0TJO,2,2020,25
5467,Model D,86474.45,OGCHWWYWPNB4,2,2020,25
5209,Model C,82413.69,L6XS17RF5QZI,2,2020,25
7405,Model C,77264.69,UA59WIA1KRHJ,2,2020,26
3754,Model C,82828.3,MG9NDGUZCL8K,2,2020,26
6308,Model D,87818.99,881HHFWRSFEU,2,2020,26
206,Model R,110688.93,B82C72CJN0LR,2,2020,26
9752,Model R,97543.17,I502ZP8AO9BC,2,2020,26
8281,Model R,109809.68,LTEPI6Z6HGQU,2,2020,26
3181,Model D,80306.12,J6S5COL0H725,2,2020,26
6037,Model D,86306.29,0SC44MIF3HN5,2,2020,26
4201,Model D,93143.76,H41TMIYD0GQA,2,2020,26
1283,Model D,91729.47,DOW8BGGUHK1G,2,2020,26
6994,Model R,102625.34,CLSQAVCIVY9N,2,2020,26
2219,Model R,92251.96,VY4CO84NG88X,2,2020,26
5338,Model C,78538.35,BT3K8WSVYWB0,2,2020,26
3488,Model D,89810.81,CM7JEU1CAT1L,2,2020,26
1750,Model D,80180.32,9G0OX3SG3591,2,2020,26
874,Model C,68531.45,K5JSGNH28O8M,2,2020,26
7703,Model R,104054.04,1AODZYPBD21X,2,2020,27
8584,Model R,103313.94,28MWMKZ8GKSM,2,2020,27
5759,Model C,78783.57,0WLCUULG4MC9,2,2020,27
5537,Model C,81155.77,0N05NRS2AZOQ,2,2020,27
2438,Model C,69039.79,8WKSAOSMJ6IR,2,2020,27
2506,Model R,117129.43,F9RFOFDOVNGX,2,2020,27
6619,Model C,83743.07,5M62FGPC8ML3,2,2020,27
7205,Model R,103555.06,GNACTC11IO3C,2,2020,27
2812,Model R,99834.8,R8ACPOUQAXSV,2,2020,27
740,Model D,77628.34,HNXGVAR36T87,2,2020,27
9182,Model D,94109.89,1K3DMNDADXH1,2,2020,27
3236,Model D,87356.02,BF3GMZRIDPDL,2,2020,27
2723,Model D,82116.5,GHN0E0CXWG89,2,2020,27
7324,Model C,75167.29,8LM0TCLPYR7X,2,2020,28
5800,Model R,97698.56,I3J2CCQT7SEA,2,2020,28
6812,Model R,92345.6,CUFTIQ4GOWU6,2,2020,28
2008,Model D,94365.39,UUNPENL686UN,2,2020,28
9851,Model D,77015.57,TKNHCC52BE0D,2,2020,28
3760,Model C,69500.62,NST2IPUDPPKC,2,2020,28
5317,Model R,106729.77,WY8VODDLB4B3,2,2020,28
7342,Model R,95787.77,R3B5LGSVAXP0,2,2020,28
7508,Model R,104782.98,VO74FXZ98SJO,2,2020,28
7771,Model D,90775.19,47LLZH4GKTCJ,2,2020,28
2744,Model C,73200.29,UDE06F9JPDE5,2,2020,28
7159,Model C,70358.99,6ZGHU7J8TO6K,2,2020,28
3196,Model C,72770.75,N104PG8LZD7T,2,2020,28
9391,Model R,94660.33,UFC0SEMKMLUD,2,2020,28
3073,Model R,118927.42,HI3IOHZVT6TP,2,2020,28
2552,Model R,92422.12,1OWJTS11MM9B,2,2020,28
4231,Model R,103777.04,1OKZGKEY4C7N,2,2020,28
3409,Model R,104746.37,H8JFLDHHEFUG,2,2020,28
4493,Model C,81240.78,AOY0GWWQULC7,2,2020,28
149,Model D,83925.1,5H3CL4AT8U1R,2,2020,28
5414,Model C,84060.2,6WYWMZ4SGNV4,2,2020,28
9644,Model D,90142.44,8M9299WJGB1B,2,2020,28
8864,Model R,112228.7,EHA10S57TRTA,2,2020,28
9656,Model D,78265.98,83EXZ1D9TVSX,2,2020,28
62,Model R,102985.24,5YO2SDLXHWSE,2,2020,28
8386,Model D,82062.71,4NCS00YYUBC4,2,2020,28
4451,Model C,67537.22,K8258TZLQPNL,2,2020,28
5906,Model C,68548.96,RLDPGK0IGQNN,2,2020,29
7726,Model C,76367.83,79NJO89XV6W3,2,2020,29
6332,Model R,107327.86,CU2BSB18USBO,2,2020,29
7802,Model R,114436.65,9ATHONIIV1IQ,2,2020,29
8927,Model D,81366.44,288WXWFXRH2R,2,2020,29
2926,Model D,89068.34,9K3NER71QXWP,2,2020,29
5051,Model C,75440.79,F2Q1688HFIXX,2,2020,29
2728,Model R,117660.74,6UUCV5LM2MJN,2,2020,29
127,Model C,76872.49,WZ39AZFLK970,2,2020,29
8938,Model D,87283.69,XMOGLJLF39YD,2,2020,29
2591,Model D,93624.71,ZNZV8E654M26,2,2020,29
6767,Model R,94407.8,I5A1PJWWXR76,2,2020,29
2749,Model D,86358.29,X0F23G1CJNE9,2,2020,29
4570,Model R,96009.64,VTVJA45N5XA1,2,2020,29
2498,Model R,94165.32,J8D97T8L5PFS,2,2020,29
1171,Model C,74620.58,8122W7I96DXA,2,2020,29
5471,Model C,76388.73,0K6D30A5IWJH,2,2020,29
8231,Model D,92566.31,FCM5HJL4K20C,2,2020,29
8833,Model C,66532.17,OOZEYTIRUIB2,2,2020,29
1421,Model R,115296.55,N867SU0UWD4I,2,2020,29
6128,Model D,83276.93,CT4FG0RBRZB2,2,2020,29
6541,Model D,78887.54,0VT60WURSUD3,2,2020,29
6104,Model R,92348.52,Z8QYZ3PQFNZX,2,2020,29
1436,Model D,74762.72,2TILNXZ8R1VK,2,2020,29
227,Model D,84898.46,RP3XKKQE6W7O,2,2020,29
6545,Model C,68825.94,3PNRPD4FU37K,2,2020,29
5774,Model C,77205.26,SSO784GQFPXN,3,2020,1
6953,Model D,87624.06,WSBOA6SHEHI1,3,2020,1
4144,Model D,90115.11,5V6O5T0T1C91,3,2020,1
6956,Model D,93206.45,MN48VJPBSD7X,3,2020,1
6536,Model D,80029.07,9T4ABVUALU2A,3,2020,1
2444,Model C,77949.88,ASCVDHK8XFRV,3,2020,1
5230,Model D,79792.89,9QRGR30KUOB8,3,2020,1
4606,Model C,68613.67,9A5GVYNDW78J,3,2020,1
6932,Model R,99915.53,FXJG9AT4AJ5Y,3,2020,1
5602,Model D,88670.79,GQ3VMY44WIJA,3,2020,1
2242,Model D,91262.58,OBXWR0HPD4JM,3,2020,1
7238,Model C,81797.97,LZ7HEP81B665,3,2020,1
2239,Model R,108528.2,CU09ZVCNEHWZ,3,2020,1
4841,Model D,83802.24,Q6W6OKOW86GQ,3,2020,1
5473,Model C,78976.45,SW538CFGJDDY,3,2020,1
4685,Model C,65488.58,O7K7BMTNV3XX,3,2020,1
697,Model D,74662.64,30V9XABU4U6Z,3,2020,1
6443,Model C,79153.55,ZHJAN61DPLTX,3,2020,1
5924,Model C,68731.56,9JUYZHF45JSL,3,2020,1
3067,Model R,110737.2,7ZV2VL48M7GG,3,2020,1
7510,Model D,93788.96,MX0TH3VBI066,3,2020,1
194,Model R,112179.47,HZYD0PMOCJ8L,3,2020,1
6823,Model C,71768.57,DZNPWQJNL61L,3,2020,2
8861,Model R,97613.15,CYTU1KRSGP6F,3,2020,2
892,Model C,66224.87,RUWST81HP6BJ,3,2020,2
3547,Model R,98111.69,HYE58DB60XWI,3,2020,2
3908,Model D,90593.6,6MSGT3UCS7GW,3,2020,2
8326,Model R,105004.86,P8KJ2Q2D5JTJ,3,2020,2
94,Model D,84488.53,HUWZBGKJJNCS,3,2020,2
3086,Model R,111425.98,G7OSYAUO51J5,3,2020,2
6857,Model R,108541.52,BCJY9QY6UJQY,3,2020,2
9725,Model R,113673.39,7W358549VDDF,3,2020,2
8437,Model R,96473.66,W7I4NSAN9DMY,3,2020,2
2450,Model R,106879.12,I5ZWJIXOC6JJ,3,2020,2
4291,Model D,95334.37,ANBUZWR0OPUU,3,2020,2
7570,Model R,109426.66,45YZZAQWWPIG,3,2020,2
7454,Model D,80075.17,CRNL11PUTSMN,3,2020,2
7447,Model D,81978.16,3E2SPY5RXR4V,3,2020,2
3179,Model C,65466.66,ZLPJCLOG0JJ1,3,2020,2
3737,Model R,94555.32,6X8PTZ2BHQ9B,3,2020,2
4402,Model D,84990.99,K6TPU4MEWD0O,3,2020,2
3382,Model D,82196.6,PU4VHWW0U6LP,3,2020,2
443,Model D,85127.36,DSVNNVTAUYOI,3,2020,2
6056,Model D,74280.73,DQALYG3L1G5P,3,2020,2
2021,Model D,86640.91,Z6MUE8AXW7RD,3,2020,2
3136,Model C,79399.96,ZZQMK6EMC1NP,3,2020,2
4253,Model R,111003.3,A3IHUPG130QA,3,2020,3
1964,Model R,114274.92,7PP728GSSFR3,3,2020,3
9827,Model R,114970.4,0LWX83YVC6KV,3,2020,3
3068,Model R,119049.67,197Q05ML0HJS,3,2020,3
1382,Model D,76163.45,Q6QR1HBRQ7W2,3,2020,3
8759,Model C,70418.02,CF0YPM0XAQIC,3,2020,3
6646,Model R,111823.95,XZI6LOLWSY2N,3,2020,3
572,Model C,80722.84,VFPANSLVC8R5,3,2020,3
5225,Model R,92933.12,IE2A4J89E06N,3,2020,3
4322,Model D,81743.19,OTT5BQUUH0TZ,3,2020,3
5557,Model R,102631.25,G9BNORS6X4AW,3,2020,3
8996,Model C,67537.36,K7V5PAU1R1C1,3,2020,3
8695,Model D,79875.48,2XYKX5JQNFNC,3,2020,3
6239,Model R,119019.01,L058SBI38SLA,3,2020,3
8111,Model C,76512.26,W05WQ76JJ4F0,3,2020,3
4790,Model C,71389.17,GN4XNSNQP2LJ,3,2020,3
6361,Model C,78671.37,S9RLW44O10HB,3,2020,3
4528,Model C,70424.8,56XPCDGWIPTE,3,2020,3
1624,Model D,78775.85,33631R3AQ0Y0,3,2020,4
7022,Model C,82681.69,NQFQYCRYQY5N,3,2020,4
4970,Model C,74489.69,YO6WJWK8ZALH,3,2020,4
2624,Model C,65241.94,F1IFGUDSTY3D,3,2020,4
4699,Model C,80920.69,HJH4NL61HV0E,3,2020,4
5326,Model R,105857.55,TR4YXYBW6YLL,3,2020,4
6478,Model C,71306.07,91BZ3ZTJ25DS,3,2020,4
6869,Model R,107388.14,ULOZGRNGVN9P,3,2020,4
770,Model D,82816.19,89MFWP0D5Y9J,3,2020,4
7045,Model C,67544.78,B8Y2J76USZUV,3,2020,4
4279,Model R,117670.35,906LF6NSDQ7X,3,2020,4
2858,Model D,81603.79,BBOMG9H81UIN,3,2020,4
8734,Model D,91861.9,1Z5SQEEV9JK4,3,2020,4
4064,Model D,94148.74,MXAP3XH86IKC,3,2020,4
4342,Model R,116670.83,EHWOC0WNEHWM,3,2020,4
9013,Model C,70368.74,2BX3N07QUYJC,3,2020,4
2969,Model R,107905.88,C0ZDVYQ9NO13,3,2020,4
8525,Model C,79357.15,FQJJAW6SIYGO,3,2020,4
2921,Model C,76832.18,WLSVGUPLI9QG,3,2020,4
2981,Model D,75071.66,FIU9SWVQU1FR,3,2020,4
9662,Model C,70658.52,Q48T1OFMV9G3,3,2020,4
7928,Model C,67709.23,2GAO2FTZY1AY,3,2020,4
1609,Model R,92845.43,HLFKESWWFLPW,3,2020,4
9280,Model R,101572.51,X3YVAVYHYWF8,3,2020,5
737,Model D,75165.78,3PG900FANKKJ,3,2020,5
1151,Model R,111803.69,Z157NRDEVON0,3,2020,5
3431,Model C,67175.84,FNUTK2FGINIS,3,2020,5
7294,Model C,82795.47,NTONPH1JHEKJ,3,2020,5
1508,Model R,118472.53,JN51XZJV9IN6,3,2020,5
3974,Model C,84409.75,0CJPH38NO33H,3,2020,5
3526,Model R,107251.79,YLUO450PU19Y,3,2020,5
5084,Model C,70974.41,KGVG2A081KGX,3,2020,5
1934,Model C,74816.2,KZX7DQONXKRC,3,2020,5
5572,Model C,83767.6,2WRDD6OY4WZY,3,2020,5
1165,Model C,75827.64,BTJA48U0VOI5,3,2020,5
5146,Model R,99505.06,93Z0V975XEKQ,3,2020,5
6988,Model C,76473.59,N5KY98XIK9DJ,3,2020,5
9317,Model R,102130.4,D3APAABYK8QI,3,2020,5
608,Model R,108595.25,2LB5671HX1RL,3,2020,6
5123,Model C,69937.63,0XMUAYG3X3TA,3,2020,6
4853,Model D,89049.07,QXON7AHYLYN2,3,2020,6
2044,Model C,69620.16,076FSE3RCUY1,3,2020,6
7586,Model D,80006.7,A68DXTG9YOV6,3,2020,6
3790,Model D,88439.86,3T3HB4SK7AYT,3,2020,6
6788,Model D,78251.94,P4WKZ8XDV2ZF,3,2020,6
6521,Model C,81434.35,1AUDS3AZB3F3,3,2020,6
8576,Model R,96250.49,6A2EDX8A2DLF,3,2020,6
9334,Model R,104544.77,KDV4D7WIT71Q,3,2020,6
7786,Model R,113211.65,7IYRDNP2O45M,3,2020,6
9085,Model C,69237.05,NKUQVL2TSRJ1,3,2020,6
5905,Model C,81722.47,ICUMYGH7E7IJ,3,2020,6
2059,Model R,110974.09,94FAXKHD7Z5V,3,2020,6
6896,Model C,67822.36,J6CXSSU85TAA,3,2020,6
8306,Model D,82137.75,VVONIIEW08U0,3,2020,6
5375,Model D,84589.27,AHV1E1ATF130,3,2020,6
4763,Model R,119278.05,673TFOPWDF2L,3,2020,6
4924,Model C,73450.31,2OXOVIYSEQBO,3,2020,6
6410,Model D,85988.95,AUNTJWKPDMUF,3,2020,6
7256,Model D,74206.07,NCOAHTERUNW6,3,2020,6
6914,Model C,68306.96,GY0TJTVSCOTZ,3,2020,6
9113,Model C,68074.11,TI67F14FF5EJ,3,2020,6
2038,Model D,87902.84,UIAMPNNDIV5S,3,2020,6
4139,Model R,94214.64,YQP63D226RZT,3,2020,7
4931,Model D,89509.4,R6U91P9EYV0L,3,2020,7
5978,Model R,93239.17,HDSIIAT0TQW6,3,2020,7
3722,Model C,68659.47,EVLKXNO99IZK,3,2020,7
8431,Model D,75635.22,YKZF82P32CIZ,3,2020,7
5474,Model C,69932.77,G30RYNGC4BYU,3,2020,7
4939,Model R,96664.86,NTHIQWIOKAXG,3,2020,7
6803,Model R,113042.32,CA44TAOUC8J2,3,2020,7
2888,Model C,72899.34,SW04P15SFWF2,3,2020,7
3782,Model R,103125.65,MEFUOOBRPVEK,3,2020,7
9646,Model C,81194.27,GP1J8FPLAKST,3,2020,7
1481,Model C,69226.7,6BZ3YZD0U3X7,3,2020,7
8924,Model R,117415.2,7NF6X86J1LNR,3,2020,7
7337,Model R,108791.34,IWIJNGTM2S0U,3,2020,7
7433,Model R,100770.09,5D1A9Q7D0HT2,3,2020,7
9128,Model D,75910.66,53VTDLZ0JFZH,3,2020,7
7549,Model R,104759.67,EUNAF85097MB,3,2020,7
8138,Model C,67729.17,YE9MQ1HO5908,3,2020,7
5377,Model R,112819.64,I576YLQW1US9,3,2020,7
5308,Model C,84625.2,3OUTOGYUUN1F,3,2020,7
4951,Model C,82153.96,1Y3CF2TGWAVA,3,2020,7
7357,Model R,98900.57,ARM4ANW69N6D,3,2020,7
2197,Model C,71368.29,IZ3Y78P7RJWP,3,2020,7
1775,Model C,73564.34,4QTWYB8WSKZB,3,2020,7
2054,Model R,93133.84,GQOJQXRDKAF2,3,2020,8
4526,Model R,104773.12,1RLBQ3R73GM9,3,2020,8
77,Model D,94507.48,LMKWJ0E91BRZ,3,2020,8
2630,Model R,113882.56,143WMB5B2CB9,3,2020,8
3007,Model R,111541.07,H77AEYSBWSJR,3,2020,8
4111,Model C,73177.13,RGRM7JNX3IPJ,3,2020,8
274,Model C,75148.67,3UYTGQN5F3VB,3,2020,8
4688,Model D,78771.31,HRB7Y3KIZ3JB,3,2020,8
200,Model C,78136.49,0YIPKKH02UK1,3,2020,8
1955,Model R,110100.68,ZD8QTIDR8VE0,3,2020,8
1268,Model C,68578.08,Z2VS7F90VHXC,3,2020,8
7469,Model R,118902.58,1ZEXZFF36J9J,3,2020,8
5086,Model D,82648.89,KP5AQMSYI19O,3,2020,8
5707,Model R,108605.25,M6OE11VGZUKM,3,2020,9
7237,Model C,67228.94,PEF19A1GB1M2,3,2020,9
7291,Model R,107894.96,908GWBU8PM2T,3,2020,9
7387,Model R,105272.21,Q2B78O6TGKR3,3,2020,9
3269,Model C,76361.47,21X5ML584K50,3,2020,9
4337,Model D,80816.75,6IR3HQG5ZGHF,3,2020,9
2224,Model R,92302.26,EX5IKYISKUG2,3,2020,9
1112,Model D,81634.97,VNUJS66W02PG,3,2020,9
3586,Model C,69353.3,4YN9AO7IYL8O,3,2020,9
2329,Model D,76574.46,6TZ4TXCL15WQ,3,2020,9
2168,Model R,101060.21,8TXAOG66KRB0,3,2020,9
926,Model C,65639.79,ST3CLOOBY58V,3,2020,9
994,Model C,68185.92,QB6WX2L5D3Z9,3,2020,9
6965,Model R,110886.55,WQ21GMZHBJB0,3,2020,9
8854,Model C,77801.45,8SCOI9YTMKKX,3,2020,9
3265,Model R,118426.86,L8G2VKFU64VG,3,2020,9
8071,Model R,101803.12,UMXO0HYH5LSS,3,2020,9
8008,Model C,72187.18,0SLM0956X5IR,3,2020,9
4594,Model C,67066.49,TXHV8SXBBXF8,3,2020,10
4346,Model C,81518.03,2C9NI609HM9P,3,2020,10
8440,Model D,77454.52,RC2DVB4QX03M,3,2020,10
1040,Model D,84599.08,SQPOVB9GECDN,3,2020,10
6682,Model R,96221.82,L7VJWSK2G64D,3,2020,10
6451,Model C,77920.08,IZ7YN4SGN69Z,3,2020,10
6271,Model D,92564.33,RJV0T2BHYM01,3,2020,10
8519,Model R,102890.86,KU0F3C23RRMM,3,2020,10
523,Model D,89911.11,BY53PO20R5VU,3,2020,10
1706,Model C,75630.77,OVWU3ESQD9XP,3,2020,10
9449,Model D,85699.61,1QTBUVGCZVTS,3,2020,10
5359,Model R,119000.6,OLQ704U38W7B,3,2020,10
1528,Model R,109965.07,J2TAXNW5FEZE,3,2020,10
4799,Model C,83059.67,3WQK0EJMCUQE,3,2020,10
9989,Model C,72812.7,F2HEO3ZJO1N9,3,2020,10
7463,Model R,112710.31,RMH2Y2BH20NG,3,2020,10
4369,Model C,84372.17,RUI06OVGX5QI,3,2020,10
3338,Model C,71826.9,XTN98H2PUHC3,3,2020,10
9559,Model D,78501.41,EG0VFY1X81HS,3,2020,10
497,Model D,82661.06,SRT7BSCK6DRE,3,2020,10
9008,Model R,97542.3,7NLIEZLALDM3,3,2020,10
1004,Model R,98588.96,7JKQKYRVBTZG,3,2020,10
7619,Model R,100166.64,TTE6LTJX2HA3,3,2020,10
2368,Model R,106237.38,I77YLIA6DGC8,3,2020,10
7417,Model C,65635.36,R1XQWYWIY3ZU,3,2020,10
8515,Model R,110715.66,PFKTWB1SBO8L,3,2020,10
9080,Model C,78066.99,YQF7K6QEV5Q8,3,2020,10
3932,Model C,83067.17,4G1JPGBSFQNL,3,2020,10
1003,Model R,115000.91,KZL7CMHY113Q,3,2020,11
2236,Model R,104510.32,6QAMLS29KUTI,3,2020,11
4523,Model C,76243.27,PDZRA6KMGCLR,3,2020,11
4993,Model C,79330.83,QC4IRE40MAZ4,3,2020,11
8020,Model R,103475.76,L401QR3Q6FS3,3,2020,11
6799,Model D,82669.72,BHQQDBO6GYT9,3,2020,11
7903,Model D,81757.81,GMD2MRYZSXSA,3,2020,11
6227,Model R,103185.47,XJZNDTSONPFS,3,2020,11
7973,Model D,86384.77,X9YQX2F1ACTP,3,2020,11
2296,Model R,115320.7,C4XDP5X0N0V2,3,2020,11
4358,Model R,104812.87,NNZFF9ZALLKN,3,2020,11
6085,Model D,77768.78,BB7RANAHV3VB,3,2020,11
5140,Model C,74883.71,WI6EFEFD2XLP,3,2020,11
5768,Model R,111917.12,W8VLBGVPI8U0,3,2020,11
6470,Model C,74362.1,Y30Z39AMI723,3,2020,11
3130,Model C,70145.98,GP32HWJ7AR0N,3,2020,11
3392,Model D,75087.29,72RL1IWLR2A2,3,2020,11
7568,Model D,82281.81,SDSZ07OFBRPW,3,2020,11
4810,Model R,118375.48,SPV85XGK3C7Z,3,2020,11
3082,Model C,73935.37,7SSPTTHIZJ2M,3,2020,12
349,Model R,117305.0,1HMZIW4E0KXC,3,2020,12
4115,Model C,72169.75,BDFTSMVK5H7C,3,2020,12
4207,Model D,92843.44,6OCJIPFP59OP,3,2020,12
583,Model D,96085.93,K1HG00Z121DY,3,2020,12
6800,Model D,89245.76,YTN3DXCKV5K9,3,2020,12
8804,Model R,114851.91,QVWT77LFX9EZ,3,2020,12
8783,Model R,109767.95,SNUZWQ7YEBPW,3,2020,12
3661,Model R,115116.82,E7XYZT2MWFV6,3,2020,12
7958,Model C,77161.4,2GW3D8OXL443,3,2020,12
9815,Model C,69703.31,AL5TR3RFIYLD,3,2020,12
9053,Model C,81585.37,2FUQJATL4HTV,3,2020,12
4775,Model C,81246.55,M30ME7LYL32R,3,2020,12
7558,Model R,92032.08,EVPI8GXG8SNK,3,2020,12
7249,Model R,100525.21,0UIH9HELI2AD,3,2020,12
