customer_id,model,saleprice,sale_date,VIN
5621,Model R,104701.09,7/29/2020,R1ZCU68SX197
5623,Model D,88280.42,8/24/2020,8RF6L70ODHDU
5624,Model R,95111.08,5/9/2020,PRWVKHF6P0AV
5626,Model R,107019.31,11/27/2020,I9GV2BMG6YRU
5627,Model R,118861.86,7/10/2020,W15RIVBTGMP9
5629,Model R,119114.42,7/25/2020,YBOFQHMIKCW3
5630,Model C,75930.93,1/2/2020,024ULW40QVG4
5632,Model C,67884.17,10/11/2020,5MJGT6SBY1WO
5633,Model C,83054.82,5/16/2020,WK7333MDKT17
5635,Model D,87443.42,1/8/2020,O6G3E6H35F8F
5636,Model D,86792.58,8/2/2020,XQ6W0VKDP5ND
5638,Model D,94473.07,4/28/2020,2SUJBTDSL4L9
5639,Model D,83873.92,9/26/2020,PFN64YY39WM0
5641,Model R,105079.33,4/8/2020,RAUOQCX0UO8N
5642,Model D,77787.19,3/18/2020,VHTN84LX7O5B
5644,Model D,80526.62,5/8/2020,Q0ZKOVBTFIUL
5645,Model C,78344.77,6/6/2020,XPRMTGELEPT6
5647,Model R,98661.44,7/5/2020,P7HBE77ORE73
5648,Model D,93366.08,11/3/2020,VR9FDIQEHQUE
5650,Model C,78529.35,10/11/2020,FFEHHRARRP68
5651,Model R,94493.37,4/2/2020,Y1W2ZSXJQDGX
5653,Model D,74665.62,7/13/2020,UGPQ5ERD6Q7L
5654,Model C,75706.40,2/25/2020,IT9XJ5XVICI5
5656,Model R,93472.41,7/27/2020,6VP0IW0TKUL9
5657,Model C,73184.02,4/14/2020,T0QI6F7K6SW5
5659,Model R,100476.66,8/31/2020,A2EWS9Q7AS85
5660,Model D,77792.77,12/15/2020,EJUKI54SJ3OM
5662,Model D,79916.73,12/26/2020,D99TLOC1JPJO
5663,Model R,111184.87,5/28/2020,DEDSEA3KQDCC
5665,Model C,75698.28,9/5/2020,0H3UAFXKBNMT
5666,Model R,116358.35,8/26/2020,W71Z52CQ8XDJ
5668,Model R,116181.58,8/27/2020,WIHEKHDUGE3Q
5669,Model R,105633.36,10/1/2020,AGEGHVSFN14K
5671,Model R,109872.91,11/3/2020,HGBKKYZBCDW8
5672,Model C,79123.25,6/16/2020,O1B4ID1UT2GF
5674,Model C,73381.41,12/1/2020,6LDPTB0NHND7
5675,Model R,111443.40,2/5/2020,ZOUN6RHL1H02
5677,Model D,79556.47,3/20/2020,M77ECQ5YAPB2
5678,Model R,112670.57,1/16/2020,I86PG525WF8N
5680,Model D,87550.70,3/17/2020,KQW3KUB5FURX
5681,Model C,78654.54,7/9/2020,CMJ3UK1C1GSP
5683,Model D,75176.49,12/8/2020,INJSVFLO9C99
5684,Model D,88128.99,11/9/2020,OB8AO7CECZOK
5686,Model C,78269.00,9/17/2020,8VVRG2MHE582
5687,Model D,90904.78,4/22/2020,M5UA1C5FQ6KW
5689,Model D,92291.51,9/24/2020,6CNZTHWHMS14
5690,Model R,100080.00,10/13/2020,4GB8J6HESDSZ
5692,Model C,83395.18,4/8/2020,QMSCXI7MD37G
5693,Model C,69339.81,4/17/2020,JO2ZVCTZCEPH
5695,Model R,103974.58,9/10/2020,V4LKTLWVMX1O
5696,Model D,83165.30,12/23/2020,4JYRD3FCX2ZE
5698,Model D,90733.87,1/28/2020,VU9MJXH0W4F1
5699,Model D,89607.66,5/13/2020,1MZRD9BLHB12
5701,Model R,101138.62,11/3/2020,SO1ROJOCHCW4
5702,Model C,69689.77,9/29/2020,UQH4N591IFQ2
5704,Model C,73067.09,8/13/2020,8O9U9PXEX32C
5705,Model D,84505.88,12/9/2020,9I1QS82ZTGAK
5707,Model R,108605.25,3/9/2020,M6OE11VGZUKM
5708,Model C,74646.35,12/13/2020,BGNLNPFRE9KC
5710,Model R,108701.26,7/25/2020,K7X7CICAF3JW
5711,Model D,88381.75,7/15/2020,C2T0KIVLM5W8
5713,Model D,90521.48,6/28/2020,BOFAG2QWT41S
5714,Model D,90621.86,5/12/2020,D9N9UB7CI0F6
5716,Model D,81240.75,11/21/2020,H4JKX66N83M8
5717,Model D,77108.41,10/17/2020,8PNN6VHGNTGV
5719,Model C,79917.76,1/29/2020,V1DN24W8IW34
5720,Model R,107180.72,10/30/2020,SY3M0WLRU6O3
5722,Model D,83626.21,5/2/2020,HWPOB5I9KZAU
5723,Model D,86714.52,10/31/2020,Z47H0T0IO0H4
5725,Model R,118702.31,10/30/2020,50AQI2M2157O
5726,Model C,72407.19,1/31/2020,GAYTIOEUQ2ZD
5728,Model C,70109.56,9/30/2020,0ZXRA637ZILG
5729,Model C,78596.49,2/16/2020,FJBD6XRD3ABF
5731,Model C,79949.76,8/11/2020,UL6Y5I6TR232
5732,Model R,94051.62,6/19/2020,3WC6TCSAKGMU
5734,Model R,112588.79,7/6/2020,PFVU21WL10YC
5735,Model D,81944.54,6/23/2020,0F56APPZCNXS
5737,Model R,116147.11,5/20/2020,XIH6WR9RUT6O
5738,Model R,112442.63,11/18/2020,DRK8WXX51MVJ
5740,Model D,81384.89,1/29/2020,GBSID1E7ZA34
5741,Model C,66616.53,10/10/2020,D12TMT9DA3OI
5743,Model C,81911.47,6/8/2020,BZZ48GH070SR
5744,Model D,91372.40,6/29/2020,3MKKRMMJGO0P
5746,Model D,89028.14,4/8/2020,NKY6ZUBA9IKG
5747,Model R,95737.13,9/13/2020,P1ULW5DZKV66
5749,Model C,70014.20,6/21/2020,0HB7P8QPY7A6
5750,Model D,85942.72,12/1/2020,1Y6RUW9XA2KC
5752,Model C,77045.77,6/28/2020,DUQTF9ALUI7W
5753,Model C,68775.62,4/13/2020,U9HMDB3FU163
5755,Model C,83766.83,6/29/2020,O0U50AP0UHCU
5756,Model D,95776.62,8/11/2020,TLEU2BGAAU13
5758,Model C,71212.59,6/6/2020,U6JL2GHPOHXV
5759,Model C,78783.57,2/27/2020,0WLCUULG4MC9
5761,Model D,86800.53,1/5/2020,B64TYG9433H5
5762,Model R,93535.82,8/24/2020,YJN5V2HRVLAB
5764,Model C,71428.29,5/30/2020,LQHFWB5VV0Z4
5765,Model C,70157.59,4/24/2020,NGVKYBR7Y64E
5767,Model R,109546.81,6/13/2020,Q3O6D8C1FCPM
5768,Model R,111917.12,3/11/2020,W8VLBGVPI8U0
5770,Model D,88536.67,10/10/2020,62BJ9235ZYFD
5771,Model D,81784.29,7/27/2020,36RXKKG0F1KT
5773,Model D,78322.81,11/24/2020,YBBOU7XT0E13
5774,Model C,77205.26,3/1/2020,SSO784GQFPXN
5776,Model C,82925.08,12/10/2020,4YDXKQW0K2YZ
5777,Model R,97814.95,7/13/2020,447JTWVWWZBH
5779,Model R,113463.77,6/11/2020,CYM1NXQSP276
5780,Model R,98834.08,9/19/2020,TTXA9CA72ESF
5782,Model C,84120.91,11/24/2020,YAH7UNL8QW6P
5783,Model D,87662.59,8/9/2020,JSVO9SPR81F4
5785,Model C,80635.56,6/10/2020,PY0QR6J45FYZ
5786,Model D,75364.80,7/3/2020,FC8J31RU9A95
5788,Model C,83160.35,8/16/2020,SIRLURRDULIU
5789,Model D,94213.99,12/20/2020,IDR7THR3IU9O
5791,Model C,75390.64,1/31/2020,PZGV4C3LUN7D
5792,Model D,86506.69,6/29/2020,2IHVM42TXPLB
5794,Model R,92953.08,1/22/2020,6M1XDCHQFG0I
5795,Model D,90865.66,5/4/2020,BGQHEI4NCH6T
5797,Model R,113947.82,12/25/2020,BLOLG58BJPC1
5798,Model R,96039.31,10/7/2020,6FGJ4LKB4RMW
5800,Model R,97698.56,2/28/2020,I3J2CCQT7SEA
5801,Model C,83664.16,2/2/2020,AK6120F7AGQP
5803,Model D,86455.03,11/21/2020,5V8JQCMCG44B
5804,Model C,66170.20,8/20/2020,XY77EBXD8DR0
5806,Model D,91965.34,7/2/2020,P9J5KX30MBC3
5807,Model C,75907.69,4/8/2020,GU4DTMVX2XM3
5809,Model D,76982.64,1/3/2020,2VTFY1JKCG1Q
5810,Model C,73625.04,4/7/2020,OM1PT0BOFK91
5812,Model C,83710.05,4/10/2020,1GV19PPYJJXY
5813,Model D,95615.65,1/4/2020,Q2IMTINF6VSU
5815,Model R,118971.81,9/17/2020,I20IAFNFT27F
5816,Model C,77961.30,9/16/2020,J1XQRVFQEIM9
5818,Model C,81649.73,6/25/2020,TWVJZOUOW1B2
5819,Model D,77532.51,7/23/2020,2KNJ0PWQLE2E
5821,Model R,95208.18,9/30/2020,YRLIK4OFA4NH
5822,Model R,97613.41,10/13/2020,06PBWKZ272AG
5824,Model D,89775.79,6/5/2020,484NSU89DI1G
5825,Model D,88566.95,12/15/2020,9MTF4FXTGYP3
5827,Model D,83266.90,7/8/2020,PQ8TT0FQKJWF
5828,Model D,77906.89,5/9/2020,Q7QUQLZ11FU4
5830,Model R,105003.42,10/4/2020,2NZT4Z7ZF9QS
5831,Model R,97622.31,5/22/2020,7V1R2P1E8P2N
5833,Model C,75533.80,12/18/2020,L6I2F9GWWWZL
5834,Model D,88289.35,6/17/2020,3FYQZELNXJLM
5836,Model R,113205.10,6/14/2020,WESEC7ZWU15I
5837,Model R,94859.11,11/2/2020,ENPP91FAD031
5839,Model D,77031.65,7/5/2020,NPOZ1G02GDOZ
5840,Model R,102529.95,1/7/2020,TS0223WVA4FL
5842,Model C,69739.99,12/17/2020,JSOBPUK9Z4EX
5843,Model C,76063.90,9/27/2020,ZXZXRE9NA1MF
5845,Model D,92879.97,4/20/2020,GR2C579E0DGQ
5846,Model C,75554.14,2/25/2020,2XP1YFPAVI9T
5848,Model R,118133.15,11/25/2020,09SY4TXLNZZ2
5849,Model C,79138.82,11/5/2020,ZQQ7HAHG0MAM
5851,Model D,91704.61,6/19/2020,9AA46NWZBT41
5852,Model D,84559.56,4/3/2020,H8XWM4T9V0W8
5854,Model R,109558.82,12/17/2020,IWYZIIOE3N28
5855,Model D,81898.74,11/2/2020,B4S530AYL3HX
5857,Model D,78606.05,5/11/2020,PWL3LMCY14GD
5858,Model C,84472.82,10/5/2020,RDXKRRY449IL
5860,Model D,81173.04,2/10/2020,ECP0ZX7RHM6X
5861,Model C,71129.49,9/14/2020,0W7LYNMG2TZV
5863,Model C,76047.44,5/20/2020,C8KRZJVLXH0G
5864,Model R,105952.00,6/2/2020,EP1MK2530FPQ
5866,Model R,97275.45,3/26/2020,TV0OX0H9ER7D
5867,Model C,79627.04,10/7/2020,RV20Y5Q7BKE5
5869,Model C,66229.83,5/3/2020,L0MA3F1HV9TK
5870,Model R,93390.21,10/26/2020,UBT6DZE90VGP
5872,Model C,71830.89,1/14/2020,AHA4ILK4I1F5
5873,Model D,78583.05,10/26/2020,VSZKSJH7BG3R
5875,Model D,93580.54,8/29/2020,4T4K3TLKV0QC
5876,Model R,101228.01,8/21/2020,ANBQA6E38AEV
5878,Model R,110887.93,7/28/2020,ZSX1CQMI9AWG
5879,Model C,75070.98,2/19/2020,846RU3YF65KP
5881,Model C,71372.58,10/12/2020,D0IKS0YEZCBP
5882,Model R,113900.77,8/21/2020,ZYZTW0IW9B0C
5884,Model C,78772.88,4/16/2020,YGHSLEQV9MNW
5885,Model D,83188.53,5/5/2020,5BD453LS5LEK
5887,Model C,82448.97,6/17/2020,67360N5WIZAD
5888,Model R,111724.47,2/11/2020,NKE55GN81DEM
5890,Model R,117624.58,8/13/2020,XBGKBC21SCT2
5891,Model R,101340.57,8/20/2020,CLTRGWC7I8U5
5893,Model D,88312.82,1/16/2020,W5FXEHB3SKOC
5894,Model D,81244.02,7/18/2020,RHMI78BMIRNW
5896,Model D,76955.35,9/9/2020,8MLKEOIMQE5R
5897,Model R,102448.90,7/16/2020,UI4AE5KV24SS
5899,Model R,102756.65,12/6/2020,O1H4EID7CRD6
5900,Model R,101629.19,5/17/2020,0KPOO26XLCLV
5902,Model D,82637.09,1/25/2020,CGRV7F88NV1T
5903,Model D,81826.78,10/2/2020,C2WTNN6A24AR
5905,Model C,81722.47,3/6/2020,ICUMYGH7E7IJ
5906,Model C,68548.96,2/29/2020,RLDPGK0IGQNN
5908,Model R,108025.88,9/30/2020,QT4GIBG3SNKG
5909,Model C,74618.00,9/10/2020,9NV05B4TOPHN
5911,Model D,84296.63,11/20/2020,K2C3Z4URQXA3
5912,Model R,109617.86,8/11/2020,5Z0YWKWG2LGH
5914,Model C,82591.45,7/20/2020,B7WB3R2DKHC8
5915,Model D,92147.94,8/19/2020,EZWT66FTAQ4A
5917,Model C,82120.03,1/23/2020,F5E92WB692KZ
5918,Model R,97850.58,2/12/2020,N33PFIS3EU3W
5920,Model D,91394.34,3/29/2020,3LFYIJXG90EM
5921,Model C,82851.87,1/16/2020,HVG75B5N1H6X
5923,Model R,98890.78,8/3/2020,J2Y34P66NR70
5924,Model C,68731.56,3/1/2020,9JUYZHF45JSL
5926,Model R,114679.37,4/4/2020,DCFP770C78H0
5927,Model R,118294.12,12/3/2020,H3YM3CGRNC7V
5929,Model D,88487.33,8/20/2020,Q2BQE3QIUAXS
5930,Model D,95554.10,5/4/2020,S51YSHG703MW
5932,Model C,69300.97,10/1/2020,15HLJNKJG6WH
5933,Model R,92873.16,5/30/2020,8ZV1VV59CYPF
5935,Model C,77921.76,5/1/2020,3PFV4R55SIHF
5936,Model D,93810.85,2/15/2020,DDCLYA1XDAUF
5938,Model C,82073.94,11/30/2020,AWAQIBYLNNT1
5939,Model D,77498.13,1/16/2020,SM3RDDHVH5PS
5941,Model C,67696.79,1/6/2020,J9U6R87DY293
5942,Model D,88434.56,7/27/2020,G9PGSPARD5QN
5944,Model C,77909.82,12/9/2020,P6YA8VBA6DJY
5945,Model R,105648.47,3/23/2020,4C4779UUKB1O
5947,Model R,100844.08,7/26/2020,1WURLDYRV63Y
5948,Model D,92196.13,4/28/2020,1FOE1PHP4GGR
5950,Model D,74413.45,1/3/2020,JTN74IRB7YI4
5951,Model R,115422.77,8/24/2020,CX24TK8JFVWD
5953,Model C,78523.10,6/8/2020,WADTBHZ1U38W
5954,Model R,93429.56,2/24/2020,XEXDHNO08TCT
5956,Model R,116323.63,7/15/2020,PSEV83G3ZPNM
5957,Model C,81660.82,11/14/2020,JCIPO6YHQXCV
5959,Model D,78852.30,3/25/2020,7VTMH4T1OJ8H
5960,Model R,112075.93,4/7/2020,41UHO2ETY1DW
5962,Model C,73729.20,6/13/2020,RXZ0Z87U828F
5963,Model D,96383.56,4/26/2020,HQGFW5EKKYL2
5965,Model D,94714.46,11/17/2020,9AIHF43PTU9P
5966,Model C,69393.88,4/3/2020,HDX1MY4QRSVJ
5968,Model C,73486.77,8/24/2020,UFUS7741KS1V
5969,Model D,94830.21,6/15/2020,H7QSVLKYXCRO
5971,Model C,68975.33,10/7/2020,FCVPSXSIZ3KG
5972,Model C,69054.12,5/28/2020,9P5CO7K91TQF
5974,Model R,118009.56,2/2/2020,NO9N3NDOBPGI
5975,Model R,95904.14,4/24/2020,AQQAL3WGIZ8M
5977,Model D,82479.16,12/23/2020,23FD8NXM2RMN
5978,Model R,93239.17,3/7/2020,HDSIIAT0TQW6
5980,Model D,92970.12,5/16/2020,60LS4BWLS81O
5981,Model C,65421.15,9/22/2020,1GE62MADBQDU
5983,Model D,84226.52,9/3/2020,BKD779C9DDYT
5984,Model D,90956.84,5/24/2020,SPKB42CR7W94
5986,Model R,102317.58,8/12/2020,9M2OHNNEX7VO
5987,Model C,75665.05,12/17/2020,VVSWA6HCIZJO
5989,Model D,86226.51,10/3/2020,TJNWRG4E241T
5990,Model C,73094.37,8/11/2020,HJD6UC7IRDNE
5992,Model C,72577.86,1/14/2020,YWJHCVB59ETP
5993,Model D,92648.58,5/5/2020,X8Q2LQQM0LFF
5995,Model R,95563.63,10/23/2020,4H9V2X6OVD8F
5996,Model C,83766.31,9/22/2020,E9SV7W18ULR9
5998,Model C,69281.96,1/31/2020,P3LO54SHVTLE
5999,Model D,76329.04,5/27/2020,58IK8BR6YURA
6001,Model D,77947.89,1/17/2020,A1EV09GATW8U
6002,Model D,79691.48,6/29/2020,ZM1QO9CR5YZ9
6004,Model C,79924.02,12/4/2020,48E7BP9UE49R
6005,Model R,102632.38,2/21/2020,O1JUK4L9OH0S
6007,Model D,92576.40,1/29/2020,AKMXPNMW2Z7H
6008,Model D,85630.34,6/23/2020,3X9CL1Y99ZDE
6010,Model D,85813.63,4/1/2020,F9ZDFIMRSV9Q
6011,Model R,110999.29,6/23/2020,UI4XV04489PC
6013,Model C,75838.52,5/27/2020,T26HJMJFRFSY
6014,Model D,88869.05,2/7/2020,TCRVK4V5E6JM
6016,Model R,117429.54,11/11/2020,ZKMMGDK2E8DD
6017,Model D,78402.78,4/18/2020,C7P0HLGEMRJP
6019,Model C,82637.71,12/26/2020,XUHNAVRKL5E6
6020,Model C,66832.80,4/6/2020,2CQWQE3OOIRW
6022,Model R,115348.69,2/3/2020,CXIO3G5ZJMIB
6023,Model R,109213.98,5/10/2020,MV2XMJU73JRT
6025,Model R,93637.43,11/1/2020,WHPJQWKO98O5
6026,Model D,92965.47,9/23/2020,LPEPKVMN5QZO
6028,Model R,109429.05,4/19/2020,9PE473RV6GXG
6029,Model C,75267.81,10/31/2020,J9B8NARU5KD2
6031,Model D,88498.63,10/12/2020,5BJ7KRQ47BJK
6032,Model C,79462.80,9/7/2020,WV6J4Q21Y1CF
6034,Model D,78194.08,1/19/2020,3XAZRT34ZJUB
6035,Model C,80414.34,7/18/2020,69SNDN4DA7Y2
6037,Model D,86306.29,2/26/2020,0SC44MIF3HN5
6038,Model D,76543.51,7/26/2020,HSLZA3WVJI2I
6040,Model R,104016.78,6/14/2020,OT1PA67PVVDY
6041,Model D,88864.17,11/10/2020,LR2HFAV3DLVC
6043,Model D,81264.64,5/9/2020,EQHVC3KNTNHC
6044,Model C,81475.08,11/8/2020,MR1FKOL0TT2U
6046,Model R,101461.85,5/3/2020,RVWFAAKNDOCD
6047,Model C,76507.84,1/30/2020,IF3CKVQ68D4X
6049,Model C,74590.36,1/1/2020,I4J0RPAZPHYR
6050,Model R,96354.68,9/28/2020,65SMPBRK7FHV
6052,Model C,70039.63,11/25/2020,2BHB6SK74CTH
6053,Model R,108573.27,10/20/2020,NPZVBS14U7R5
6055,Model D,79520.46,7/4/2020,O9VQCHSF0OWO
6056,Model D,74280.73,3/2/2020,DQALYG3L1G5P
6058,Model R,93385.24,10/29/2020,30HNI9M7ZX5U
6059,Model C,70652.41,12/24/2020,XDWOATWIGYY8
6061,Model D,82651.42,10/10/2020,RO0VP1WN2CFA
6062,Model C,71260.97,8/25/2020,94CPJF2RYY2Q
6064,Model R,92653.85,8/20/2020,29MDZ7I8ZPUK
6065,Model C,79055.88,7/31/2020,78EA9NH1WVWZ
6067,Model D,78263.64,12/11/2020,CW7QJEQEXKBB
6068,Model D,94166.03,2/25/2020,W8Y4RBT471WA
6070,Model C,69671.47,11/7/2020,9GUT7GZJ9TPA
6071,Model C,81384.20,6/23/2020,1QRKVO8Q0552
6073,Model D,77032.93,1/18/2020,5EBRXMPXZFHM
6074,Model D,95928.20,9/20/2020,6HXNDRF93H4P
6076,Model D,93394.97,1/11/2020,ZNSCXFXJ7NJM
6077,Model D,79492.40,1/16/2020,FA5T9EAET5I8
6079,Model D,93072.89,7/14/2020,TNOACGPJDOBD
6080,Model D,81114.40,1/21/2020,0GYBCPU8HKH5
6082,Model C,82357.04,3/12/2020,11QT63EHHWD4
6083,Model C,80557.08,7/14/2020,LWMLZWF5EH98
6085,Model D,77768.78,3/11/2020,BB7RANAHV3VB
6086,Model C,68140.56,9/21/2020,15X2AOME7JC3
6088,Model R,94743.25,7/31/2020,K54SY5W9RSOE
6089,Model D,86828.69,4/5/2020,PC04FHLO8IBB
6091,Model R,99990.63,1/22/2020,KF9RVDX3X5JP
6092,Model D,93427.50,1/15/2020,5H9JR5WGXFAO
6094,Model R,97139.63,4/25/2020,HSGCBOXGGMLK
6095,Model R,119570.94,4/20/2020,HDHBFUAHZYT4
6097,Model R,99224.69,9/9/2020,LN1KT6DB8SR8
6098,Model R,102238.80,2/15/2020,8049HH1LJJ4M
6100,Model R,94205.38,11/21/2020,EC7HYF858GY6
6101,Model C,77647.05,5/25/2020,306IQ8R20IFK
6103,Model C,67649.43,11/28/2020,DVE1N5ZH1YV9
6104,Model R,92348.52,2/29/2020,Z8QYZ3PQFNZX
6106,Model D,94104.44,2/1/2020,TTVPHEUEM833
6107,Model R,115513.32,7/27/2020,7QS5HVACBZ5J
6109,Model D,94183.99,8/16/2020,SXO730M3RE8R
6110,Model D,95947.49,11/28/2020,13WFRFKSSXSB
6112,Model D,75077.95,7/11/2020,K8OCJDGDDK3D
6113,Model C,73059.93,9/23/2020,JCSSNBK1FDXE
6115,Model C,83936.71,9/2/2020,XULTACJ61G29
6116,Model C,75963.75,7/11/2020,RNS6AAE7HL24
6118,Model R,97038.98,1/10/2020,APACEUJAAWN8
6119,Model D,86166.34,8/17/2020,ZBH0Y96DWU6N
6121,Model C,77186.78,11/10/2020,IZHXTUUB124Y
6122,Model C,76000.27,6/12/2020,HC0FTBEI96R7
6124,Model D,81224.20,10/17/2020,RT5CT3U7UPHO
6125,Model D,81699.55,4/2/2020,XLX1PNFRFMGS
6127,Model R,111747.59,7/11/2020,BHWKV9NPHYOJ
6128,Model D,83276.93,2/29/2020,CT4FG0RBRZB2
6130,Model D,94800.74,5/3/2020,KG86E40VNMJZ
6131,Model C,65281.62,4/23/2020,50SKO54UR1PM
6133,Model C,76862.03,11/7/2020,H9CSQCFFVOGV
6134,Model R,98465.46,11/26/2020,1TB148SN28NR
6136,Model R,94575.03,8/4/2020,NOSPSRI2CK3P
6137,Model C,83356.39,10/14/2020,RQKUMTZQDU5X
6139,Model C,71628.23,6/27/2020,YNDJ8U5C4XJD
6140,Model D,79372.67,8/9/2020,4SOGIC1V28U9
6142,Model D,93791.95,9/6/2020,U6ENQIDNYWHW
6143,Model D,89827.80,5/22/2020,XIPLTJ17NQHW
6145,Model C,66178.67,11/17/2020,9LLZBPO04GXZ
6146,Model C,76140.63,5/3/2020,TNF0FNWFTBCD
6148,Model C,83139.72,1/20/2020,JMJXZG8YCOLO
6149,Model R,108367.64,4/28/2020,5PPC8LYW15VN
6151,Model D,91267.81,9/26/2020,62UUTUFBK3YZ
6152,Model R,97246.74,6/6/2020,KJ4KVSBX3JP2
6154,Model D,74290.01,4/29/2020,VWL07R1C5IOO
6155,Model D,79013.21,6/19/2020,EMQTHRKZ00JN
6157,Model C,66598.93,1/24/2020,307YRAXU4E11
6158,Model C,69039.69,10/24/2020,J5BNPNFJRKCA
6160,Model R,95452.02,7/17/2020,F8JS6Q1R5K3R
6161,Model R,101807.92,3/22/2020,C15OFNFPA8ES
6163,Model C,71698.13,2/19/2020,8WFRNUXNBMO4
6164,Model C,71791.96,1/1/2020,XZZZ50A6AEMY
6166,Model R,99670.32,1/11/2020,OH8A9GCWDFSM
6167,Model C,66884.18,7/23/2020,82WGBD4JFC46
6169,Model C,78636.45,12/1/2020,C9QEYKZ8BMTQ
6170,Model C,80154.33,7/10/2020,NMQ7D5JVRK0N
6172,Model R,115371.81,2/22/2020,PIWZKKDU7DB9
6173,Model D,94367.89,6/5/2020,GJ21XFCT3GYR
6175,Model D,82258.37,12/9/2020,O5ETNTQ12VGI
6176,Model C,84479.81,10/13/2020,M8F2C607HU37
6178,Model D,95871.93,7/29/2020,JFGHWGFWXU4X
6179,Model C,76148.78,8/27/2020,ARI6E8NQ3IJC
6181,Model D,83487.31,11/3/2020,9V62NLIGF0G5
6182,Model D,80560.80,9/16/2020,QM0F0MI00K6M
6184,Model R,98078.44,6/13/2020,OQPC5SRHT83L
6185,Model C,81408.28,10/8/2020,I2ECM776T4FD
6187,Model D,89915.17,3/27/2020,O0CJ8WMC3ORO
6188,Model R,100328.06,9/26/2020,F7PK26FXFFFZ
6190,Model R,94959.98,11/26/2020,NGLWB2Z7ZKY4
6191,Model C,74761.82,7/4/2020,81JNV643VZXW
6193,Model D,79871.40,8/2/2020,GGJA53OJZYG1
6194,Model C,70671.18,2/25/2020,39E4UZL8MYFI
6196,Model C,72324.70,7/21/2020,HCAGEBHQUGQH
6197,Model R,99971.21,10/1/2020,2VMSLOZH2JR4
6199,Model C,76063.49,6/18/2020,V3G9Z9DLA2QP
6200,Model R,103728.91,12/20/2020,E5PWOCBCL806
6202,Model R,99382.36,1/21/2020,2RMME8XNGUR1
6203,Model D,78609.51,6/17/2020,GFBCHYTEM87I
6205,Model R,97379.86,7/16/2020,HEZF2KNUN7TC
6206,Model R,99347.38,12/26/2020,KP8HZPFV0U2I
6208,Model C,68641.77,11/3/2020,8TX8J4WPXLW8
6209,Model C,83012.64,8/9/2020,84ORXLZ4233F
6211,Model D,95391.37,8/19/2020,UDCZ7K85MEXM
6212,Model R,113792.05,1/22/2020,EGBLLHLWB5BG
6214,Model D,79072.16,12/19/2020,M68QRHTTZHD1
6215,Model D,78439.22,11/29/2020,OLDUV9KG3N3G
6217,Model R,111430.30,10/2/2020,M6D5BMF13ICJ
6218,Model D,87838.88,11/12/2020,1YXSCI2E1061
6220,Model D,77921.41,6/29/2020,AZ1MX07EUA9I
6221,Model C,72774.32,1/9/2020,M8QXIGF2VKAS
6223,Model C,73228.97,1/1/2020,CHV51N10YATV
6224,Model D,88974.37,6/14/2020,FBXP5OEWN9ER
6226,Model C,75270.37,10/3/2020,75YUXB1RMPNZ
6227,Model R,103185.47,3/11/2020,XJZNDTSONPFS
6229,Model R,112060.39,9/23/2020,S43O9U5M0NMG
6230,Model C,70971.33,12/11/2020,HXQZO5HJ2GXC
6232,Model D,85967.06,7/27/2020,WQ8A9T4CE07E
6233,Model D,82040.91,8/6/2020,0L3YDETF7S4Y
6235,Model D,86318.71,6/15/2020,ZYTL11H7KG1V
6236,Model C,72595.98,12/29/2020,6X276RNXAD2K
6238,Model C,65332.98,11/1/2020,3YOGFGVZIFEC
6239,Model R,119019.01,3/3/2020,L058SBI38SLA
6241,Model R,101606.90,5/4/2020,RY0GLHIN2NOT
6242,Model D,76301.55,5/3/2020,5P8CU9Z5EXK3
6244,Model C,71433.97,7/3/2020,943XG0N076RO
6245,Model R,100598.88,10/21/2020,1OE7XRIF7YKY
6247,Model C,79255.70,4/5/2020,H9X8V4VZLLPC
6248,Model D,75386.23,11/25/2020,DNCCMCHQ56T4
6250,Model R,102359.25,10/22/2020,EAQ1UP4YR0NF
6251,Model D,91083.67,2/14/2020,HQNEQ5AFRWAM
6253,Model C,74067.18,1/21/2020,WEY0YULXKXJM
6254,Model D,91319.88,11/11/2020,LR54RD5NWWNM
6256,Model C,69698.39,4/3/2020,VZY4O69PJXK5
6257,Model C,70517.01,9/9/2020,9IHQYJXA8FDI
6259,Model D,92772.34,8/16/2020,24M0947LNOMG
6260,Model R,106748.41,6/30/2020,5YEZYMND3L53
6262,Model R,107223.32,1/29/2020,S4RXBP4I3EGS
6263,Model D,74742.16,9/21/2020,GELKMWWMA9SO
6265,Model R,105094.50,1/27/2020,FBC8XAVIJGET
6266,Model D,92015.46,1/11/2020,X9W2AEILGA0E
6268,Model R,97385.03,7/28/2020,KXM0DYFI8FD0
6269,Model C,84260.46,4/21/2020,PYFV3575B1YZ
6271,Model D,92564.33,3/10/2020,RJV0T2BHYM01
6272,Model C,77772.48,1/21/2020,FE04D3HDGUHP
6274,Model C,65811.20,11/4/2020,176CGBISSG37
6275,Model C,80657.80,6/12/2020,M03SBWVVE8ZP
6277,Model R,115793.39,7/10/2020,6JVEBWCH969P
6278,Model C,82047.69,4/1/2020,DHSLGWZBA1G7
6280,Model C,84129.08,9/23/2020,43NZ3VEU5N1Z
6281,Model R,101149.09,7/24/2020,XL9T65J9GKI3
6283,Model R,104672.81,5/13/2020,47BHG1X2VYCP
6284,Model C,68835.13,7/5/2020,L6LJB8X986HE
6286,Model D,88477.60,7/9/2020,HW5LYG10ZQ44
